TARPORLEY-WILLINGTON-HALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ532660,Long,-2.7018621,Lat,53.189019,Elevation,220,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,2.37,2.12,1.13,4.89,1.13,2.13,1.47,2,0.42,,,,,,,,,,,,1.88,2.52,2.02,2.45,2.4,4.24,1.73,4.43,2.82,2.53,1.62,1.71,1.71,4.79,2.92,3.79,,
February,,,,1.46,3.83,1,2.24,1.37,2.3,0.62,2.52,1.1,,,,,,,,,,,1.24,4.67,0.85,4.27,2.91,1.35,1.76,1.12,0.43,3,0.1,3.13,0.27,2.46,2.29,4.82,0.57,,
March,,,,4.07,1.71,2.75,2.21,1.85,2.9,2.53,0.77,0.85,,,,,,,,,,,2.02,1.36,1.03,0.98,2.9,3.08,1.69,0.68,3.11,0.24,1.4,2.09,2,0.8,1.25,1.83,0.7,,
April,,,,1.42,0.86,1.75,1.08,1.26,2.96,2.26,2.79,0.86,,,,,,,,,,,2.92,2.2,2,1.43,1.35,2.72,1.67,0.96,2.68,2.83,2.75,0.81,1.96,2.47,1.89,3.33,0.18,,
May,,,,3.34,2,0.89,2.33,3.46,2.51,1,2.2,0.55,,,,,,,,,,,0.7,2.82,5.5,4.81,3.73,1.44,1.3,1.4,1.58,3.11,4.61,1.14,1.29,1.19,0.71,2.25,2.55,,
June,,,,1.72,1.39,3.31,1.33,4.46,1.81,3.14,2.4,2.67,,,,,,,,,,,1.51,0.54,2.44,0.06,1.53,4.41,4.91,1.59,0.88,5.2,0.55,1.92,1.18,4.24,4.18,1.68,2.15,,
July,,,,3.11,2.36,2.86,1.03,3.84,4.61,4.3,3.73,0.61,,,,,,,,,,,3.68,3.42,4.68,2.71,3.53,2.79,1.78,2.54,6.43,3.16,4.46,1.47,1.55,1.14,3.15,1.83,2.87,,
August,,,,4.1,4.04,3.26,2.81,3.54,2.64,3.93,4.58,2.35,,,,,,,,,,,3.85,3.54,4.82,3.16,3.36,4.8,2.71,4.23,3.24,7.41,2.39,0.5,3.64,2,1.95,2.23,4.23,,
September,,,,4.01,1.61,1.74,1.93,0.71,3.73,2.62,0.39,3.44,,,,,,,,,,,4.04,3.62,3.32,4.84,4.13,5.05,1.37,1.98,3.88,3.88,2.45,0.56,1.47,5.28,4.44,1.52,1.03,,
October,,,,5.49,2.16,2.06,4.67,4.41,1.78,4.16,2.38,1.8,,,,,,,,,,,0.36,4.26,3.17,4.02,2.57,2.75,3.6,4.84,4.21,1.25,5.38,3.73,3.92,4.3,1.77,3.08,3.77,,
November,,,,3,1.72,3.27,1.72,2.2,2.24,1.17,5.73,1.93,,,,,,,,,,,1.19,2.06,1.54,2.4,4.89,3.22,3.94,4.91,3.32,4.64,2.55,1.39,2.73,4.84,2.77,2.12,3.49,,
December,,,,1.33,2.46,0.58,3.86,2.11,2.64,5.72,3.14,4.38,,,,,,,,,,,3.34,4.04,3,2.3,0.7,1.58,1.96,4.45,3.62,1.74,1.06,0.69,4.51,4.02,3.38,3.7,3.56,,
Total,,,,35.42,26.26,24.6,30.1,30.34,32.25,32.92,32.63,20.96,,,,,,,,,,,,34.41,34.87,33,34.05,35.59,30.93,30.43,37.81,39.28,30.23,19.05,26.23,34.45,32.57,31.31,28.89,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is Wilington Hall. Altitudes match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
