GREAT HARWOOD PARSONAGE RESERVOIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD699321,Long,-2.458305,Lat,53.784346,Elevation,631,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,6.03,3.36,2.97,2.53,3.54,4.58,7.48,2.68,4.87,2.75,2.46,4.52,5.52,12.02,2.07,6.53,6.46,5.73,3.21,3.95,3.22,3.83,3.39,5.12,4.72,2.22,1.31,4.25,4.41,6.01,2.83,4.03,2.83,7.03,2.27,3.48,4.16,4.24,1.65,4.9,2.15,3.35,2.99,2.9,2.42,5.36
February,,,,,,4.4,3.48,1.12,4.63,0.78,3.66,0.63,4.95,5.11,1.09,5.87,4.69,2.11,5.97,1.11,0.52,5.22,0.19,4.44,0.4,6.88,2.42,4.98,1.68,4.45,1.16,4.59,0.93,2.55,2.01,4.96,5.35,0.1,2.51,2.77,4.61,3.06,1.39,0.99,2.09,1.24,0.8,2.51,6.26,0.4,2.34
March,,,,,,1.98,2.49,1.97,1.73,4.75,4.05,3.92,2.32,1.47,1.37,2.71,2.81,3.98,3,1.03,3.34,0.93,3.15,2.77,2.89,1.32,2.55,1.98,1.81,2.15,2.59,3.16,3,1.19,0.64,1.93,1,3.12,2.16,1.61,1.69,4.87,1.59,1.61,2.14,1.52,1.25,2.97,1.21,1.38,0.92
April,,,,,,2.66,3.37,2.1,1.36,2.01,4.27,2.27,3.06,3.97,1.59,3.23,2.12,3.58,1.21,1.18,2.9,3.57,3.63,1.91,2.63,3.37,1.14,3.09,1.08,2.26,2.72,1.63,1.92,2.57,2.31,2.48,1.6,2.63,2.19,4.34,3.15,2.21,3.36,2.84,1.1,2.62,2.33,0.51,1.16,2.28,2.3
May,,,,,,1.71,3.13,1.58,2.31,2.12,5.86,2.35,2.02,4.12,4.85,5.33,3.85,1.58,1.59,3.08,2.27,2.49,4.53,1.7,3.72,1.57,1.13,2.47,3.22,1.32,0.94,3.13,2.57,2.46,3.07,3.67,1.23,2.83,1.43,2.7,1.72,1.11,2.46,2.49,2.44,3.74,1.88,1.88,4.8,1.32,1.68
June,,,,,,1.71,2.49,2.59,2.42,1.88,2.96,0.82,3.58,1.34,2.64,0.24,3.02,4.51,7.27,2.11,2.78,7.24,1.15,2.6,2.34,3.4,4.12,2.83,4.61,3.03,0.91,0.47,1.47,3.83,3.57,4.99,3.04,2.97,6.25,1.28,3.05,1.43,3.71,2.22,3.28,3.2,2.93,2.15,4.19,3.59,1.02
July,,,,,,4.17,3.73,2.39,3.27,1.74,6.51,2.55,6.25,4.92,4.06,2.8,3.66,4.2,3.28,3.87,6.42,4.63,5.29,3.2,2.22,2.02,3.89,2.06,4.54,5.57,4.18,2.11,5.25,3.86,4.51,2.58,4.91,3.47,2.47,2.12,4.33,4.54,3.19,5.9,6.62,1.08,5.13,5.45,3.64,4.62,8.99
August,,,,,,5.99,3.24,5.86,4.5,3.86,2.37,6,7.3,6.33,6.47,4.27,4.68,6.05,9.2,6.53,8.92,5.47,1.73,3.63,4.99,1.83,2.79,3.3,4.39,2.39,2.55,5.87,5.03,6.33,3.27,1.86,7.13,0.18,4.5,3.4,8.14,5.29,6.61,4.99,6.02,1.14,11.47,5.71,4.42,0.51,5.87
September,,,,,,0.81,3.19,2.66,12.63,3.14,2.56,2.15,4.01,5.44,4.07,4.37,6.07,8.83,1.4,2.3,3.19,3.84,7.24,1.21,3.7,7.62,4.71,2.18,1.84,1.35,4.84,1.36,3.24,4.87,6.02,2.46,7.32,4.32,3.23,1.72,6.28,3.1,4.57,4.69,5.7,3.95,3.43,6.69,4.48,0.45,3.11
October,,,,,,0.88,7.98,8.21,4.4,2.78,2.03,3.79,0.89,5.69,3.36,6.63,3.66,4.55,6.24,7.16,7.5,3.52,7.44,4.74,6.7,10.26,5.06,1.78,9.12,1.71,4.03,4.99,8.07,4.33,5.04,6.76,1.2,0.79,2.69,4.48,3.39,1.1,3.29,2.12,7.91,2.62,2.64,6.81,4.29,5.35,3.22
November,,,,,,1.44,2.92,4.97,2.38,3.59,2.23,2.5,3.55,5.67,2.53,2.86,6.92,4.99,7.6,7.96,6.35,6.95,3.21,2.03,2.56,4.62,5.17,1.8,5.67,6.45,6.19,2.8,1.09,3.45,5.57,0.36,5.68,5.47,2.49,5.1,6.46,8.72,2.4,5.16,5.78,2.09,1.81,1.59,1.92,4.6,7.54
December,,,,,,5.79,3.06,3.15,7.86,6.45,2.58,6.55,5.52,3.61,4.26,3.5,2.78,1.21,3.13,9.22,3.71,2.89,2.11,0.8,5.92,3.63,5.41,1.73,5.48,3.2,4.89,2.77,4.08,2.33,3.94,1.83,4.11,3.57,3,6.46,2.25,10.3,4.04,2.05,5.43,4.65,4.34,5.11,3.38,6.89,4.64
Total,,,,,,37.57,42.44,39.57,50.02,36.64,43.66,41.01,46.13,52.54,39.04,44.27,48.78,51.11,61.91,47.62,54.43,53.21,45.4,32.24,42.02,49.74,42.22,31.59,48.56,38.6,37.22,34.19,40.9,42.18,45.96,36.71,46.6,32.28,39.95,38.25,48.55,49.89,40.85,36.71,53.41,30,41.36,44.37,42.65,33.81,46.99
