"EDENDON (STRONPHADRUIG LODGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4068,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,4.80,5.45,5.80,4.85,6.90,7.30,7.40,6.75,5.85,,
February,,-999.00,4.00,3.05,9.05,5.00,0.75,6.20,6.65,7.70,,
March,,1.30,2.30,3.65,4.73,2.85,2.70,6.80,3.65,5.60,,
April,,2.09,4.12,4.05,2.37,2.35,10.35,4.10,4.58,4.57,,
May,,3.02,3.25,4.20,4.83,1.26,6.05,4.50,2.50,2.40,,
June,,1.52,3.24,6.06,4.75,5.20,5.40,6.05,4.95,2.71,,
July,,2.68,2.75,3.30,2.43,6.42,6.35,4.18,2.23,7.05,,
August,,5.45,6.16,3.54,1.95,3.53,0.00,9.09,4.70,6.35,,
September,,5.32,3.83,4.12,7.05,6.60,5.00,6.50,2.10,11.65,,
October,,4.91,9.16,6.94,4.40,0.50,3.25,6.50,6.50,5.75,,
November,,1.45,3.35,7.75,1.32,7.03,11.45,5.00,7.10,5.00,,
December,,6.84,2.27,7.65,7.80,6.21,4.30,10.40,12.60,3.65,,
Total,,40.78,49.88,60.11,55.53,53.85,62.90,76.72,64.31,68.28,,
Calc annual,0.00,39.38,49.88,60.11,55.53,53.85,62.90,76.72,64.31,68.28,,
Difference,NaN,1.40,-0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,,
