BRASTED COMBE BANK,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8304,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.53,1.57,2.89,3.95,0.80,4.66,,,,,,
February,4.44,1.94,2.36,1.00,4.52,4.44,,,,,,
March,1.21,2.51,4.51,2.91,5.92,0.73,,,,,,
April,1.92,2.46,0.14,3.33,1.38,1.71,,,,,,
May,2.83,1.44,1.15,1.08,1.79,3.21,,,,,,
June,2.43,2.45,3.00,0.68,0.85,0.72,,,,,,
July,2.58,0.61,1.44,2.58,1.47,4.46,,,,,,
August,1.98,0.56,6.62,1.37,2.12,2.38,,,,,,
September,0.80,1.53,3.22,1.51,,2.16,,,,,,
October,2.66,4.43,3.38,4.90,,2.54,,,,,,
November,3.59,5.88,3.07,3.52,4.23,3.36,,,,,,
December,4.11,6.82,3.35,1.23,8.13,6.64,,,,,,
Total,31.08,32.20,35.13,28.06,33.01,37.01,,,,,,
Calc annual,31.08,32.20,35.13,28.06,31.21,37.01,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,-0.00,1.80,0.00,NaN,NaN,NaN,NaN,,
