"MAIDSTONE LOWER TOVIL MILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2039,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,,,,,2.17,,
February,,,,,,,,,,3.04,,
March,,,,,,,,,,0.72,,
April,,,,,,,,,,2.07,,
May,,,,,,,,,,3.17,,
June,,,,,,,,,,3.09,,
July,,,,,,,,,,2.63,,
August,,,,,,,,,4.14,3.34,,
September,,,,,,,,,0.98,2.56,,
October,,,,,,,,,2.22,0.48,,
November,,,,,,,,,4.09,,,
December,,,,,,,,,1.65,,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.08,23.27,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
