BRIDGWATER (STOCKLAND MANOR),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2097/3,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,4.16,2.90,6.15,2.24,2.13,2.09,2.81,4.97,0.84,0.58,,
February,2.78,0.43,1.38,0.85,1.95,1.79,0.85,0.82,1.69,5.15,,
March,2.77,1.76,1.35,0.30,0.62,0.74,5.47,1.11,1.12,0.80,,
April,2.45,1.47,0.89,1.74,0.59,3.05,2.59,1.66,1.26,2.16,,
May,1.74,5.50,2.50,1.86,3.96,4.89,2.73,3.44,3.08,2.13,,
June,1.51,0.43,1.08,1.93,2.15,2.89,1.75,1.19,0.21,1.29,,
July,2.40,1.50,2.13,1.46,2.59,1.88,1.70,4.23,3.29,3.63,,
August,4.26,5.19,3.56,1.89,2.30,5.06,0.92,3.28,2.91,5.43,,
September,0.90,2.13,2.74,2.52,2.03,4.50,1.28,1.19,4.50,5.12,,
October,2.42,2.46,2.76,3.85,2.83,1.15,0.57,3.31,6.16,1.83,,
November,2.52,1.50,2.42,5.65,0.95,4.88,1.73,1.69,4.32,6.08,,
December,1.66,3.11,2.40,3.31,5.04,3.47,2.36,4.95,1.42,2.35,,
Total,29.57,28.38,29.36,27.60,27.14,36.39,24.76,31.84,30.80,36.55,,
Calc annual,29.57,28.38,29.36,27.60,27.14,36.39,24.76,31.84,30.80,36.55,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,,
