BLANDFORD-KINGS-ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,ST891068,Long,-2.15526,Lat,50.86112,Elevation,195,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,4.51,2.73,6.05,1.5,5.67,2.65,3.58,3.12,3.08,0.96,5.65,7.52,4.05,6.93,3.19,4.39,4.98,7.76,2.76,2.37,4.06,3.79,6.38,0.63,0.6,3.61,2.33,0.79,1.87,3.65,5.33,4.07,4.67,5.79,4.27
February,,,,,,,1.89,3.95,3.18,1.16,0.94,2.46,0.05,4.75,0.09,4.09,3.09,6.72,0.96,2.07,4.53,4.27,0.25,1.59,0.64,2.65,2.55,1.77,0.95,1.75,5.91,5.71,0.45,1.77,3.08,2.21,0.25,4.43,3.44,0.39,3.76
March,,,,,,,0.55,4.32,2.49,0.17,1.32,1.19,1.89,4.3,3.31,1.04,4.53,4.33,0.18,1.47,2.85,3.1,2.81,0.83,0.35,1.06,1.26,8.09,1.08,1.41,1.49,4.22,3.02,0.62,4.04,1.8,0.89,3.18,1.85,4.51,2.06
April,,,,,,,3.77,2.77,1.53,0.74,2.36,2.54,3.03,1.41,2.56,4.46,1.93,2.21,0,2.08,1.31,2.4,2.17,0.72,1.79,0.72,2.79,2.66,1.96,1.73,2.77,2.64,1.52,2.03,0.18,0.51,1.65,0.09,0.57,3.08,2.34
May,,,,,,,2.16,1.26,1.79,2.49,2.1,3.55,4.15,1.13,1,1,0.59,3.11,1.71,0.74,1.12,2.49,3.93,3.03,0.56,2.42,3.62,2.61,3.87,1.85,1.76,2.78,2.79,2.15,1.85,4.04,0.58,2.75,2.77,0.96,1.84
June,,,,,,,2.87,2.67,2.65,1.4,0.74,3.06,2.7,1.72,1.01,3.85,2.55,0.76,0.87,2.13,0.43,2.11,0.27,1.93,1.87,3.02,3.49,1.55,2.37,0.43,0.94,0.46,0.89,2.34,3.06,2.18,2.35,1.85,4.36,1.54,2.18
July,,,,,,,1.22,3.06,1.58,1.35,1.99,5.41,2.78,1.82,1.16,0.57,4.41,1.61,3.01,5.18,3.3,1.91,1.11,2.1,3.07,0.95,1.17,1.04,1.04,0.65,4.52,1.31,0.77,2.99,3.19,2.45,2.4,4.13,1.75,1.58,3.91
August,,,,,,,0.75,3.41,3.58,1.52,3.52,4.36,0.71,1,3.25,2.65,0.17,1.39,3.37,6.23,0.07,3.77,3.57,1.97,2.7,2.05,4.26,0.51,3.79,1.42,3.55,5.08,3.21,1.57,2.75,0.26,4.41,3.03,2.88,2.49,4.25
September,,,,,,,0.62,5.59,2.19,0.48,3.74,1.32,3.96,2.27,2.62,3.79,3.84,3.53,2.15,1.23,2.28,1.16,2.61,1.98,1.96,3.48,5.63,1.41,2.55,3.4,3.99,4.28,4.39,3.54,3.25,1.19,4.95,3.29,4.36,0.22,6.61
October,,,,,,,3.28,3.07,6.79,4.83,2.55,0.52,6.14,2.3,1.76,5.47,1.52,5.94,3.53,6,5.27,0.8,4.55,4.39,4.86,4.19,1.47,0.99,2.03,7.41,1.18,1.15,4.9,3.78,3.01,3.41,2.03,2.75,3.52,3.19,10.22
November,,,,,,,9.11,3.74,3.72,10.22,5.53,5.65,2.56,0.78,1.92,8.29,3.7,1.41,6.49,7.22,8.67,2.51,1.76,2.13,7.67,1.15,7.39,1.56,2,4.61,6.42,10.45,3.21,2,6.7,3.65,0.74,3.3,2.84,5.22,5.74
December,,,,,,,0.46,4.44,3.1,9.18,4.9,1.51,1.79,1.08,9.86,6.1,5.26,5.36,3.76,2.23,3.67,2.57,5.51,3.76,2.94,4.74,4.65,3.14,6.04,1.89,2.29,3.33,2.74,0.8,3.78,5.28,7.13,2.77,4.56,10.26,3.77
Total,,,,,,,31.19,41.01,38.65,35.04,35.36,34.22,33.34,25.68,31.62,42.27,37.24,43.89,30.08,43.51,36.69,31.48,33.52,32.19,31.17,28.8,42.34,29.12,34.06,27.18,35.42,45.02,30.22,24.38,36.76,30.63,32.71,35.64,37.57,39.23,50.95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lived at Wilverley King's Road ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
House was set well back from King'sRoad On modern maps house was where Wilverley Gardens bends S.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928 May 12th Gauge moved 85ft SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960 Apr 29th Inspection O/s NW-ENE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRC_ID 7880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926-1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
