"SALCOMBE, FAIRHAVEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1669,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,6.77,3.49,6.09,
February,,,,,,,,,3.43,5.48,1.93,
March,,,,,,,,,3.96,0.44,2.62,
April,,,,,,,,,2.87,0.83,3.45,
May,,,,,,,,,1.63,2.99,2.68,
June,,,,,,,,,1.74,2.69,0.53,
July,,,,,,,,,2.28,1.71,1.52,
August,,,,,,,,,2.24,2.47,3.51,
September,,,,,,,,,2.03,0.39,3.88,
October,,,,,,,,,5.25,5.64,4.09,
November,,,,,,,,,3.50,10.01,6.79,
December,,,,,,,,,4.17,8.33,3.96,
Total,,,,,,,,,39.87,44.47,41.05,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.87,44.47,41.05,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,
