"MULL, GLENCANNEL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5449,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,17.11,19.17,12.24,17.06,10.68,10.74,17.54,18.91,20.27,6.15,18.68,
February,22.50,7.78,13.75,9.52,5.92,11.61,9.42,7.73,9.02,4.72,1.39,
March,14.75,16.80,5.44,7.44,1.01,4.46,9.74,9.56,11.99,2.17,7.58,
April,5.39,6.14,5.76,6.78,8.13,11.47,4.09,10.26,7.70,3.73,2.78,
May,13.43,7.10,13.86,6.35,5.49,10.57,4.26,6.08,1.33,8.58,4.50,
June,4.65,2.56,6.93,6.52,11.84,2.97,4.58,6.89,5.51,7.53,7.86,
July,9.50,8.61,9.61,10.90,10.75,5.22,7.96,4.16,9.68,7.76,3.56,
August,7.08,6.70,7.42,10.68,9.07,6.61,9.28,10.43,8.20,11.35,12.27,
September,9.64,8.15,8.37,20.26,10.78,8.34,11.79,7.76,7.28,9.66,4.22,
October,8.32,12.58,7.20,24.96,7.17,8.67,9.91,10.89,14.96,21.37,13.26,
November,15.25,5.82,10.74,11.46,13.16,3.38,13.78,11.43,13.80,14.79,13.82,
December,10.48,24.44,13.15,16.66,16.20,8.13,9.73,1.44,17.93,22.14,12.51,
Total,138.10,125.85,114.47,148.59,110.20,92.17,112.08,105.54,127.67,119.95,102.43,
Calc annual,138.10,125.85,114.47,148.59,110.20,92.17,112.08,105.54,127.67,119.95,102.43,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,
