PURTON-RESTROP-HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU080864,Long,-1.885952,Lat,51.57641,Elevation,444,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,1.98,3.55,2.63,4.13,3.23,4.1,1.04,3.9,1.87,3,2.11,2.12,0.57,3.32,3.78,2.92,4.87,2.56,2.85,2.78,4.32,1.42,1.86,1.96,1.57,4.56,0.81,0.42,2.54,1.49,0.65,,,,,,,
February,,,,4.7,0.34,3.48,2.18,3.85,1.94,0.8,0.69,1.72,0.05,3.65,0.18,1.95,2.03,4.23,0.88,1.62,2.64,2.66,0.71,1.09,0.65,2.25,2.22,1.04,0.93,1.09,4.54,4.16,0.58,1.56,,,,,,,
March,,,,2.4,0.88,0,0.88,2.93,2,0.21,1.84,0.27,2.26,3.24,2.19,0.67,1.88,2.66,0.26,1.78,2.55,2.94,2.25,0.95,0.21,0.85,1.24,5.7,0.95,1.39,0.96,3.11,2.97,0.75,,,,,,,
April,,,,2.67,2.71,1.97,2.42,1.8,1.65,1.03,1.75,2.6,2.98,1.22,1.88,3.66,1.75,3.07,0.1,3.51,1.5,1.59,0.99,0.51,1.62,0.84,1.99,2.06,2.16,1.41,2.19,2.54,1.61,2.08,,,,,,,
May,,,,1.68,5.46,3.03,2.96,0.66,0.64,1.85,1.42,3.84,6.02,1.68,0.78,1.27,1,2.21,2.12,1.21,1.22,1.2,4.91,2.76,0.5,2.16,3.5,1.4,4.63,2.94,2.57,2.19,3.87,1.77,,,,,,,
June,,,,0.36,2.67,0.05,2.11,2.95,2.81,1.2,1.77,3.36,0.93,3.25,1.51,4.11,1.93,1.54,0.92,2.36,0.49,1.37,0.25,1.51,2.11,3.56,2.43,1.48,2.22,0.47,1.45,0.97,0.94,1.6,,,,,,,
July,,,,1.32,3.7,2.43,2.23,4.23,2.67,1.45,2.7,4.56,3.2,1.97,1.04,0.64,5.13,1.83,1.96,4.55,3.52,1.76,1.98,1.45,1.92,1.28,0.86,2.33,0.89,2.8,3.83,0.97,0.48,2.57,,,,,,,
August,,,,2.31,2.75,3.06,2.05,4.27,2.26,1.82,2.19,3.6,1.02,1.05,1.71,1.8,0.27,0.68,3.52,1.94,0.06,4.14,4.48,2.53,3.36,2.48,5.25,0.55,3.14,1.08,2.89,5.47,3.46,2.94,,,,,,,
September,,,,2.51,4.26,3.47,1.02,6.31,1.11,0.26,3.37,1.86,3.63,3.54,1.96,5.16,3.07,1.95,3.34,0.79,1.32,0.24,1.27,1.52,2.34,2.03,3.53,1.44,2.28,1.53,3.78,3.52,1.58,2.91,,,,,,,
October,,,,4.71,4.7,3.86,2.84,1.92,4.61,4.67,1.71,0.6,5.48,2.31,1.51,4.07,1.4,4.34,3.91,5.18,2.4,1.92,3.78,2.68,3.44,3.63,1.11,0.43,2.9,6.39,1.18,0.93,4.52,3.02,,,,,,,
November,,,,1.9,2.23,1.19,5.88,2.12,2.87,5.55,4.68,3.57,1.92,0.94,1.26,5.55,2.71,1.35,2.79,5.12,7.85,2.57,1.67,1.5,3.92,0.28,4.97,1.44,1.39,2.85,5.16,5.48,4.42,,,,,,,,
December,,,,2.77,5.02,3.26,0.38,2.65,2.74,6.01,3.27,1.11,0.8,0.5,6.71,3.12,3.03,2.28,2.83,1.81,0.97,1.58,3.91,1.14,1.68,3.76,1.96,2,3.48,0.86,1.74,1.36,2.64,,,,,,,,
Total,,,,29.31,38.27,28.43,29.08,36.92,29.4,25.89,29.29,28.96,31.29,25.46,22.85,32.57,27.52,29.92,25.55,34.74,27.08,24.82,28.98,21.96,23.17,24.98,31.02,21.44,29.53,23.62,30.71,33.24,28.56,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
