CARDIFF (ELY PUMPING STATION),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4057,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.41,5.60,2.62,3.43,0.89,4.15,,,,,,
February,3.23,0.02,5.04,0.59,3.55,1.70,,,,,,
March,0.93,1.87,3.35,2.20,1.09,3.88,,,,,,
April,2.97,4.00,1.72,2.74,5.05,3.02,,,,,,
May,7.29,4.34,1.75,1.57,1.17,1.94,,,,,,
June,3.58,1.55,1.47,1.56,3.68,3.38,,,,,,
July,4.41,4.10,2.22,1.13,0.58,7.30,,,,,,
August,4.24,1.16,1.60,3.86,2.30,1.16,,,,,,
September,1.93,5.13,1.90,3.70,8.29,3.11,,,,,,
October,0.68,6.64,4.92,3.30,6.26,1.96,,,,,,
November,5.95,2.31,0.93,1.72,6.29,4.26,,,,,,
December,2.50,2.13,2.05,11.16,3.78,3.99,,,,,,
Total,41.12,38.85,29.57,36.96,42.93,39.85,,,,,,
Calc annual,41.12,38.85,29.57,36.96,42.93,39.85,0.00,0.00,0.00,0.00,,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,,
