LOCHEARNHEAD (ARDLOCH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN592239,Long,-4.282139,Lat,56.386339,Elevation,370,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,6.71,5.07,8.7,13.75,9.49,15.8,1.87,10.83,5.27,12.12,8.48,11.7,2.54,6.06,11.71,11.01,5.22,2.02,2.41,6.22,8.81,6.76,4.89,9.83,9.12,9.23,7.07,5.76,6.37,5.02,2.28,6.46,2.91,,,6.45,2.65,4.55
February,,,,10.88,1.52,7.59,7.29,3.03,7.2,2.91,1.07,4.74,0.12,6.63,0.6,8.25,2.94,6.13,5.35,8.99,3.68,6.81,1.88,6.97,2.58,9.62,5.25,2.09,8.07,7.43,8.42,5.44,1.51,3.05,5.58,2.22,,,3.05,2.2,5.6
March,,,,2.81,0.73,2.26,5.21,4.9,10.53,1,4.15,1.39,2.58,4.22,4.49,2.54,3.9,3.24,5.14,5.04,4.25,2.5,6.01,5.05,0.92,5.36,4.33,5.41,7.56,2.7,4.08,3.5,5.22,2.21,5.31,3.78,,,1.7,4.65,4.5
April,,,,4.88,3.55,6.75,2.92,3.81,4.95,1.96,1.85,3.35,5.3,2.55,5.39,4.28,1.56,2.71,0.7,3.58,4.2,2.59,4.02,4.91,3.93,3.04,2.13,11.97,4.25,6,4.65,4.76,3.35,3.18,2.14,2.91,,,1.9,2.65,5.8
May,,,,2.86,5.88,8.75,4.04,2.75,1.94,5.18,2.89,6.02,3.23,2.51,3.66,0.5,2.23,2.97,3.92,1.5,1.54,3.14,4.9,4.03,4.3,5.74,2.1,6.34,2.78,3.41,2.58,1.96,3.66,4.3,6.16,4.1,,,3.19,2.3,4.1
June,,,,1.43,3.24,0.95,5.62,4.06,5.22,2.72,2.59,5.41,1.98,1.63,1.98,5.49,1.99,2.94,6.97,2.08,0.57,1.25,2.22,4.89,4.99,5.07,4.12,4.36,5.51,1.96,2.27,2.69,4.25,3.8,2.61,2.55,,1.85,3.25,2.9,2.1
July,,,,3.87,5.52,2.59,3.17,4.35,3.74,3.18,3.53,5.25,5,3.38,3.12,1.33,6.68,3.75,5.41,6.7,4.87,3.77,3.92,3.13,3.04,4.1,4.3,4.68,4.38,1.86,7.23,2.97,2.37,4.93,2.62,0.83,,3.75,7.34,3.78,3.75
August,,,,7.75,3.5,3.91,4.13,7.23,5.92,5.99,8.41,2.05,2.77,2.94,5.23,4.18,2.68,4.31,3.55,2.03,1.95,4.33,6.12,7.52,5.94,1.89,4.91,0.03,9.29,4.94,8.87,6.59,4.86,2.12,5.09,1.09,,4.55,5.95,1.94,4.4
September,,,,7.8,7.41,3.64,3.81,5.97,5.08,1.91,5.47,1.67,3.77,2.51,8.59,7.83,3.67,4.19,4.22,3.37,2.88,2.03,8.13,4.67,4.85,8.24,8.32,6.49,8.59,2.39,10.7,5.34,3.46,8.05,6.38,4.41,,3.1,4.95,1.34,3.95
October,,,,10.29,5.08,5.91,8.07,7.32,10.47,7.68,10.61,5.11,8.85,5.74,8.89,11.51,7.06,3.58,11.31,6.11,9.52,6.4,7.28,14.38,6.73,6.74,0.93,4.1,8.66,8.89,7.09,2.04,7.21,4.85,10.87,4.84,,5.13,6.2,7.13,8.15
November,,,,5.2,4.54,0.95,11.1,7.37,7.32,8.44,7.38,11.51,6.04,4.2,1.19,6.36,3.84,0.79,13.86,10.64,8.4,7.77,1.5,4.02,9.07,0.73,8.09,10.9,4.45,6.44,5.05,13.52,2.54,8.89,12.82,3.47,,2.2,1.45,8.7,8.35
December,,,,4.56,12.44,5.28,2.47,2.22,7.69,14.89,6.42,6.1,13.03,1.38,12.28,3.6,10.57,3.37,7.56,3.37,7.58,5.42,12.23,3.52,8.75,7.56,7.26,2.96,11.99,12.49,2.5,8.95,5.78,7.86,10.97,12.44,,7.45,8.4,11.95,8.35
Total,,,,69.04,58.48,57.28,71.58,62.5,85.86,57.73,65.2,57.87,64.79,46.17,67.12,58.41,53.18,49.69,79,58.63,51.46,48.42,64.43,71.9,61.86,62.98,61.57,68.45,84.76,65.58,69.2,64.13,49.23,55.52,77.01,45.55,,,53.83,52.19,63.6
