BUXTON-LIGHTWOOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK054750,Long,-1.9204879,Lat,53.271961,Elevation,1191,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,4.24,9.41,1.68,5.92,6.7,5.1,2.46,4.43,3.3,4.01,5.36,5.91,7.1,2.76,3.4,3.69,6.31,8.34,3.66,6.01,3.54,12.65,3.6,3.53,5.17,6.79,2.35,,,,,,,
February,,,,,,,,2.3,4.96,1.02,0.84,4.32,0.47,4.06,0.4,5.85,2.59,7.4,2.4,3.35,2.8,4.66,2.73,3.23,3.43,4.35,8.48,1.57,3.66,2.36,6.27,3.35,2.86,1.89,,,,,,,
March,,,,,,,,5.21,3.95,0.74,2.66,0.27,2.77,3.36,3.2,1.74,2.53,2.61,1.55,3.47,2.84,4.62,2.44,1.86,0.76,1.6,1.82,4.49,1.67,3.28,2.44,6.93,2.73,2.9,,,,,,,
April,,,,,,,,4.55,1.53,1.56,2.99,5.84,5.04,1.97,2.4,3.47,1.4,4.3,0.42,2.75,3.7,2.86,2.36,2.45,3.38,2.69,2.2,3.15,2.35,4.45,4.82,3.05,4.29,2.93,,,,,,,
May,,,,,,,,1.42,0.99,2.85,3.47,3.53,5.11,1.8,2.7,0.54,0.44,2.73,4.89,1.96,1.18,3.58,5.41,3.83,2.45,4.09,1.79,3.27,1.46,3.22,1.58,2.12,2.25,2.28,,,,,,,
June,,,,,,,,8.36,4.83,2.07,2.01,6.23,1.13,5.09,2.06,4.91,4.17,1.8,4.06,2.53,1.26,3.2,0.22,3.77,3.7,3.82,5.93,2.51,7.26,1.92,2.94,2.33,3.24,4.29,,,,,,,
July,,,,,,,,3.64,2.03,5.19,8.07,5.09,3.7,3.01,3.65,1.66,7.71,4.15,6.01,7.96,5.04,4.43,6.06,1.88,4.89,2.23,5.53,2.5,3.5,2.31,3.12,3.22,3.36,4.67,,,,,,,
August,,,,,,,,5.49,5.75,6.14,6.54,7.25,1.45,1.57,3.15,2.08,1.65,2,2.27,2.45,2.33,7.18,4.28,4.29,3.44,3.13,5.82,0.56,6.14,2.49,4.62,5,2.04,5.2,,,,,,,
September,,,,,,,,6.56,0.81,2.09,5.16,4.38,3.65,0.77,3.96,6.5,5.79,1.72,3.87,1.38,4.11,0.7,3.41,5.94,6.29,2.43,7.56,2.19,2.95,1.28,5.93,2.65,4.42,2.89,,,,,,,
October,,,,,,,,3.41,6.78,6.26,7.29,2.54,8.19,6.26,5.68,9.56,6.01,2.72,7.01,3.88,4.63,6.13,7.6,3.64,6,8.28,1.49,1.02,2.84,4.38,2.49,1.82,,1.63,,,,,,,
November,,,,,,,,4.25,8.26,9.48,5.17,6.37,4.15,2.47,1.55,6.71,5.45,1.66,5.65,8.6,8.78,4.48,1.55,5.12,7.45,0.83,9.16,4.75,3.46,6.74,7.09,11.74,,2.69,,,,,,,
December,,,,,,,,2.12,2.99,9.79,4.29,1.99,1.69,0.49,6.4,4.21,5,4.41,7.12,2.63,5.81,3.97,5.78,3.03,4.24,4.21,4.31,5.27,4.96,7.69,3.92,7.11,,2.04,,,,,,,
Total,,,,,,,,51.55,52.29,48.87,54.41,54.51,42.45,33.31,39.58,50.53,46.75,40.86,51.16,48.06,45.24,49.21,45.53,45.35,54.37,41.32,60.1,34.82,52.9,43.72,48.75,54.49,,35.76,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is the Hogshaw reservoir , which is adjacent to the area called Lightwood and is at the correct altitude. NGR could be +/- 150m, i.e. anywhere beside the reservoir. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1930s record sheet has a note Jan and Feb adjusted for snow but does not say which year; probably 1940, based on other records. Readings left in this record",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
