"BUXTON, LIGHTWOOD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2681,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,4.24,9.41,1.68,5.92,
February,,,,,,,,2.30,4.96,1.02,0.84,
March,,,,,,,,5.21,3.95,0.74,2.66,
April,,,,,,,,4.55,1.53,1.56,2.99,
May,,,,,,,,1.42,0.99,2.85,3.47,
June,,,,,,,,8.36,4.83,2.07,2.01,
July,,,,,,,,3.64,2.03,5.19,8.07,
August,,,,,,,,5.49,5.75,6.14,6.54,
September,,,,,,,,6.56,0.81,2.09,5.16,
October,,,,,,,,3.41,6.78,6.26,7.29,
November,,,,,,,,4.25,8.26,9.48,5.17,
December,,,,,,,,2.12,2.99,9.79,4.29,
Total,,,,,,,,51.55,52.29,48.87,54.41,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.55,52.29,48.87,54.41,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,-0.00,0.00,0.00,
