"PETERBOROUGH MILTON HOUSE/ PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1140,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.50,2.94,3.43,1.84,2.67,1.10,2.77,1.90,3.37,1.31,2.12,
February,1.17,0.49,2.42,4.01,1.01,1.68,1.72,2.40,1.21,1.08,0.61,
March,2.79,0.67,2.16,2.39,0.78,0.69,0.21,1.97,1.27,0.08,1.61,
April,4.55,1.56,3.71,1.83,1.96,1.84,2.29,2.18,0.86,0.92,2.21,
May,1.41,0.94,2.13,1.34,3.65,2.86,1.48,0.63,1.51,0.82,3.57,
June,1.81,0.40,0.82,0.61,2.08,0.07,2.64,2.97,1.98,1.16,0.19,
July,3.78,0.24,4.22,3.21,3.14,1.65,2.22,3.13,2.15,1.95,3.05,
August,1.41,4.03,2.58,1.83,1.70,1.30,0.74,3.01,1.58,0.70,2.37,
September,1.92,0.99,2.56,2.94,2.28,2.91,2.12,3.87,0.69,0.72,4.29,
October,0.93,2.20,1.14,3.70,5.16,2.88,2.53,1.96,3.18,3.02,0.93,
November,1.10,1.19,1.33,1.86,2.46,2.02,3.36,2.91,2.44,3.81,3.21,
December,2.88,1.48,2.45,3.20,2.11,2.29,0.83,2.54,2.17,3.92,1.82,
Total,26.25,17.13,28.95,28.76,29.00,21.29,22.91,29.47,22.41,19.49,25.98,
Calc annual,26.25,17.13,28.95,28.76,29.00,21.29,22.91,29.47,22.41,19.49,25.98,
Difference,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,
