PETERBOROUGH-MILTON-HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TL149997,Long,-0.3056074,Lat,52.582978,Elevation,86,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,3.12,0.9,0.8,1.5,1.78,0.93,3.51,1.06,0.83,0.85,1.76,1.02,3.12,2.49,1.26,2.52,1.31,1.69,1.68,4.9,2.5,2.94,3.43,1.84,2.67,1.1,2.77,1.9,3.37,1.31,2.12,1.73,0.99,1.3,1.12,1.17,3.25,3.19,2.31,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,4.03,1.05,1.25,0.66,2.58,0.65,1.69,1.01,1.22,0.31,1.86,1.03,1.24,0.45,0.83,2.11,,0.73,1.07,3.32,1.17,0.49,2.42,4.01,1.01,1.68,1.72,2.4,1.21,1.08,0.61,2.55,0.45,1.75,0.62,1.68,2.17,2.88,0.93,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,0.51,2.3,1.03,2.05,1.37,1.94,1.49,1.09,2.22,3.35,0.49,1.32,2.14,2.7,2.7,1.22,,1.53,0.7,3.95,2.79,0.67,2.16,2.39,0.78,0.69,0.21,1.97,1.27,0.08,1.61,0.27,1.15,2.44,1.63,0.41,1.16,3.38,0.17,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,0.58,2.21,1.32,1.55,0.81,1.21,0.5,2.87,2.27,1.32,2.55,0.73,0.06,1.79,0.51,0.76,,1.23,2.77,1.97,4.55,1.56,3.71,1.83,1.96,1.84,2.29,2.18,0.86,0.92,2.21,2.55,2.16,1.01,2.06,2.76,2.5,2.67,0.03,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,1.59,1.53,2.57,3.44,2.37,0.88,1.73,3.3,1.37,1.15,3.02,0.7,3.66,2.19,1.03,2.14,,1.31,1.86,0.7,1.41,0.94,2.13,1.34,3.65,2.86,1.48,0.63,1.51,0.82,3.57,2.33,4.15,1.18,0.6,0.64,0.35,3.7,2.21,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,2.31,2.25,1.9,2.49,0.5,2.44,3.07,1.15,1.08,2.52,1.19,1.92,4.21,0.73,2.88,0.83,,2.72,0.51,0.99,1.81,0.4,0.82,0.61,2.08,0.07,2.64,2.97,1.98,1.16,0.19,1.74,0.65,3.9,1.15,2.76,4.14,1.27,1.37,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,1.18,2.41,0.99,2.61,2.36,0.88,0.63,1.88,1.98,2.88,1.94,0.07,6.63,0.89,1.91,3.82,,1.33,3.66,3.65,3.78,0.24,4.22,3.21,3.14,1.65,2.22,3.13,2.15,1.95,3.05,2.66,4.53,1.31,1.44,0.29,4.6,2.43,1.53,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,3.36,1.87,3.29,3.2,2.32,3.51,1.74,2.13,2.28,1.81,3.24,1.42,6.87,1.44,1.27,2.69,,6.2,1.36,2.42,1.41,4.03,2.58,1.83,1.7,1.3,0.74,3.01,1.58,0.7,2.37,3.01,2.5,0.85,1.98,1.3,0.7,0.97,1.84,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,0.56,1.08,1.53,2.83,1.88,2.31,1.14,0.51,2.37,2.08,0.69,1.76,1.12,2.34,0.6,0.94,,1.3,4.59,1.72,1.92,0.99,2.56,2.94,2.28,2.91,2.12,3.87,0.69,0.72,4.29,2.92,3.23,2.2,1.23,2.72,1.47,1.05,2.28,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,1.94,1.73,1.7,5.41,0.79,1.34,3.66,2.94,1.15,3.5,1.46,1.66,2.29,2.68,2.85,1.07,,4.03,2.4,1.14,0.93,2.2,1.14,3.7,5.16,2.88,2.53,1.96,3.18,3.02,0.93,0.56,3.34,1.96,0.92,2.78,1.11,2.42,1.94,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,2.19,1.09,1.74,1.79,1.18,2.55,3.56,2.36,0.75,0.61,2.41,2.17,1.56,1.84,2.01,3.04,,1.14,2.64,2.02,1.1,1.19,1.33,1.86,2.46,2.02,3.36,2.91,2.44,3.81,3.21,1.8,1.2,2.01,2.14,3.52,1.96,1.62,1.88,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December,3.68,3.61,1.17,0.89,1.4,0.59,1.63,2.63,1.32,3.76,5.39,4,2.74,0.93,4.69,3.96,,0.97,2.28,4.37,2.88,1.48,2.45,3.2,2.11,2.29,0.83,2.54,2.17,3.92,1.82,0.69,0.45,0.55,3.35,2.6,1.76,2.15,3.38,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,25.05,22.03,19.29,28.42,19.34,19.23,24.35,22.93,18.84,24.14,26,17.8,35.64,20.47,22.54,25.1,,24.18,25.52,31.15,26.25,17.13,28.95,28.76,29,21.29,22.91,29.47,22.41,19.49,25.98,22.81,24.8,20.46,18.24,22.63,25.17,27.73,19.87,29.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
