"SLAIDBURN, BRENNAND",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,1.11,0.56,5.27,7.05,8.21,5.03,9.28,5.70,4.37,5.02,,
February,5.20,6.15,4.99,5.66,5.33,6.72,2.01,3.64,2.99,5.05,,
March,4.21,5.89,6.65,1.25,5.31,6.32,6.00,3.91,6.29,8.87,,
April,2.71,2.38,6.47,2.89,1.56,2.60,4.22,2.87,3.84,3.15,,
May,3.27,5.91,3.08,1.84,3.72,2.52,6.22,3.46,2.28,3.88,,
June,6.35,5.33,6.29,5.06,1.13,3.77,3.33,0.53,2.87,1.61,,
July,6.37,7.54,10.37,5.57,6.19,2.62,8.05,4.04,11.85,3.99,,
August,2.99,8.72,5.72,6.50,2.23,3.51,3.75,2.89,6.44,10.79,,
September,5.04,2.73,3.59,9.22,6.17,8.83,5.96,6.84,4.63,7.39,,
October,3.32,3.50,5.62,8.38,6.99,7.90,7.47,3.78,4.27,7.17,,
November,7.72,8.18,8.77,6.61,3.43,5.14,6.50,4.51,10.48,3.30,,
December,9.15,6.40,5.94,6.11,8.13,4.09,7.90,4.63,5.94,6.56,,
Total,57.44,63.29,72.76,66.14,58.40,59.05,70.69,46.80,66.25,66.78,,
Calc annual,57.44,63.29,72.76,66.14,58.40,59.05,70.69,46.80,66.25,66.78,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,,
