"SITTINGBOURNE (HIGHSTED W WKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,314/5/3,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.64,2.29,4.57,1.18,2.18,1.49,2.31,3.61,1.32,2.00,,
February,2.61,0.74,1.61,0.83,1.55,2.66,1.65,1.75,1.22,4.49,,
March,1.97,2.63,0.30,0.20,1.43,1.68,4.77,0.87,0.80,0.71,,
April,2.63,1.37,1.35,1.20,0.95,2.56,1.61,1.71,1.50,2.16,,
May,2.51,4.56,3.22,0.43,2.53,2.56,0.88,1.81,1.86,1.99,,
June,1.62,0.59,1.13,1.43,0.47,1.42,2.26,3.27,0.76,1.06,,
July,2.70,2.67,3.04,3.06,2.81,2.14,2.44,1.62,0.42,2.32,,
August,3.62,2.06,1.37,3.45,2.90,4.92,0.01,2.66,0.52,2.38,,
September,0.27,2.73,2.05,2.85,0.83,2.11,1.37,1.59,1.81,2.11,,
October,1.78,3.74,2.68,4.65,2.22,1.73,0.58,1.53,6.86,0.20,,
November,4.14,2.52,1.30,4.56,0.55,4.61,1.13,1.50,3.37,5.45,,
December,1.95,2.35,2.48,1.97,4.46,2.62,2.78,3.42,1.56,2.33,,
Total,29.44,28.25,25.10,25.81,22.88,30.50,21.79,25.34,22.00,27.20,,
Calc annual,29.44,28.25,25.10,25.81,22.88,30.50,21.79,25.34,22.00,27.20,,
Difference,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,,
