FOREST-OF-DEAN-RUARDEAN-HILL-LODGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SO635166,Long,-2.531262,Lat,51.846796,Elevation,932,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2126/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,4.46,1.03,5.72,2.14,1.04,1.15,3.45,1.25,5.61,6.43,0.69,2.96,1.69,1.26,2.8,4.31,4.76,3.38,4.48,1.58,4.55,2.91,5.97,3.82,5.26,1.02,4.71,1.74,4.27,3.88,3.23,0.73,5.36,4.83,3.47,6.06,2.68
February,,,,,4.88,0.72,2.06,1.19,1,0.68,5.01,2.02,3.45,1.6,4.19,5.86,5.11,1.18,1.88,3.53,1.02,0.21,3.49,8.39,0.5,4.49,2.39,4.31,2.57,1.08,0.66,2.06,0.14,3.76,0.33,2.75,2.87,4.8,1.03,2.09,3.33
March,,,,,2.01,4.81,1.67,0.88,3.57,5.16,1.69,2.55,6.97,5.76,4.42,1,4.51,3,2.09,5.06,4.08,2.12,3.61,1.79,1.44,0.75,0.26,,4.97,0.37,3.07,0.42,2.16,2.75,3.22,0.43,3.54,4.51,0.08,1.42,
April,,,,,1.53,3.36,1.25,3.4,3.42,3.44,3.01,1.47,0.18,5.59,2.05,1.32,0.95,1.57,2.67,1.55,5.52,0.81,3.04,2.91,3.04,2.34,3.28,,,,3.65,3.28,3.26,1.36,2.8,4.62,2.46,2.44,0.08,2.55,3.1
May,,,,,2.34,0.37,2.45,2.67,1.79,1.2,1.84,1.9,2.54,3.68,1.89,3.82,3.58,4.45,2.05,0.38,1.89,1.83,0.39,1.58,6.04,4.2,3.26,1.09,0.65,,1.94,3.82,5.84,2.47,1.59,0.98,1.1,3.09,2.58,1.22,
June,,,,,1.21,4.63,3.9,3.07,1.7,1.91,4.03,1.78,5.95,0.79,3,0.57,2.76,2.25,1.13,1.22,2.81,0.44,0.73,0.55,3.23,0,2.24,,,,0.64,3.36,2.38,2.68,1.01,3.73,3.83,1.02,1.13,2.79,
July,,,,,2.4,0.83,0.81,2.97,2.12,2.56,2.76,0.6,4.88,0.99,3.98,4.52,1.73,2.66,3.04,3.37,4.94,0.69,4.59,2.17,4.82,2.76,3.05,4.63,,,4.57,4.45,3.2,1.48,1.46,0.37,6.69,2.89,3.3,5.97,2.54
August,,,,,2.46,5.39,1.38,3.24,4.69,3.1,6.45,2.44,8.02,1.1,1.75,2.66,4.4,6.6,2.01,2.59,1.43,0.51,3.52,2.47,4.61,3.52,2.32,4.81,2.29,,3.2,5.29,1.4,0.5,2.96,1.56,0.53,1.19,2.86,3.18,0
September,,,,,2.23,2.18,0.67,0.74,2.9,3.06,1.07,1.36,0.76,3.08,1.38,1.36,1.65,3.11,6.3,2.43,2.96,1.89,2,3.11,5.4,4.33,0.58,5.68,,0.66,4.07,1.96,4.19,2.95,2.24,3.69,3.1,1.75,2.13,1.38,0.63
October,,,,,0.67,2.02,6.53,9.28,2.35,6.33,5.47,2.9,5.01,5.16,2.21,4.78,6.02,4.25,1.46,2.29,2.86,1.39,1.43,5.65,4.87,3.94,3.14,3.63,7.03,,3.38,0.76,5.76,4.32,2.13,4.21,1.64,2.18,3.15,2.25,5.7
November,,,,,1.37,5.11,3.77,3.17,1.17,1.41,5.47,4.47,2.54,4.76,4.39,2.37,3.97,0.95,2.66,2.05,1.06,2.96,1.69,1.66,3.25,2.49,9.63,3.31,3.69,9.51,5.57,7.24,1.94,0.97,2.23,7.45,3.24,1.91,4.13,5.29,
December,,,,,2.53,0.72,1.85,5.42,3.19,6.37,7.03,10.76,4.59,2,7.88,7.2,3.19,0.83,3.39,4.52,4.07,1.76,5.61,2.99,4.83,3.68,0.55,3.72,3.14,7.16,3.86,1.49,2.09,0.66,8.34,4.37,4.54,2.58,4.49,1.88,
Total,,,,,28.09,31.17,32.06,38.17,28.94,36.37,47.28,33.5,50.5,40.94,37.83,38.42,39.56,32.11,31.48,33.3,37.4,17.99,34.58,34.85,46.58,35.41,36.67,,,,39.32,35.87,36.63,27.78,31.54,34.89,38.9,33.19,28.43,36.08,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927 MarApr Jun estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928 Apr Jun Jul Sep estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933 Jan IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940 Mar May Jun Nov Dec estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
