"LAWRENCEKIRK (JOHNSTON LODGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5614,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.71,1.83,2.88,1.88,1.21,6.08,6.52,3.49,4.69,2.57,,
February,2.64,0.16,2.99,0.19,2.16,4.37,3.91,1.16,2.55,2.72,,
March,1.62,3.41,2.46,3.22,2.76,2.21,4.42,0.58,3.49,3.18,,
April,2.40,3.58,1.79,8.51,5.69,0.48,2.12,0.58,0.64,1.79,,
May,3.03,3.69,1.15,2.78,1.47,1.00,2.44,3.24,1.50,1.43,,
June,4.50,1.25,1.71,1.28,-999.00,1.21,1.93,4.09,1.23,0.57,,
July,4.14,3.90,2.93,2.66,1.66,5.07,3.64,4.57,4.60,7.85,,
August,1.90,1.12,1.13,3.59,2.56,1.64,4.16,1.70,2.51,1.41,,
September,1.60,2.62,1.64,3.22,4.72,3.88,1.54,3.58,2.91,2.49,,
October,0.97,8.40,5.15,3.74,4.93,1.18,3.58,4.01,5.14,5.89,,
November,7.23,1.53,3.34,1.34,6.17,1.72,0.99,4.10,4.94,7.68,,
December,1.28,2.22,2.33,6.35,3.40,1.94,5.21,4.67,2.18,2.58,,
Total,35.02,33.71,29.50,38.76,40.09,30.78,40.46,35.77,36.38,40.16,,
Calc annual,35.02,33.71,29.50,38.76,36.73,30.78,40.46,35.77,36.38,40.16,,
Difference,0.00,0.00,0.00,-0.00,3.36,0.00,0.00,0.00,0.00,0.00,,
