CROYDON-NORTHAMPTON-ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ342658,Long,-0.07244,Lat,51.3757,Elevation,210,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,1.55,2.78,1.49,2.53,1.98,2.82,2.29,3.44,1.08,3.06,1.66,2.75,1.79,1.91,1.3,4.46,4.92,2.42,4.26,2.34,2.34,2.51,4.7,1.49,1.77,1.89,1.78,2.86,1.4,0.92,2.88,1.97,1.13,1.41,2.7,3.77,1.29,1.72,2.39,1.93
February,,0.18,2.35,4.01,0.67,4.26,2.32,4.42,1.48,0.67,0.77,1.84,0.36,2.27,0.29,3.17,1.88,4.79,0.95,1.17,1.91,2.06,0.48,1.56,0.73,1.25,2.31,1.61,1.79,1.04,4.07,6.53,1.02,1.25,2.01,1.43,0.44,2.41,2.24,0.09,1.3
March,,1.27,1.79,2.12,0.89,0.65,0.27,2.29,2.35,0.07,1.5,0.35,1.75,2.88,2.56,0.34,1.22,3.57,0.47,1.48,2.76,2.86,1.84,0.25,0.06,1.01,1.09,5.03,0.89,0.78,0.92,2.63,2.51,0.44,1.81,0.95,0.9,0.61,0.99,1.75,1.39
April,,1.56,3.15,1.61,3.67,2.61,4.21,1.74,1.71,1.06,1.35,4.02,2,0.63,3.06,2.79,1.62,2.4,0.24,2.78,1.89,1.22,1,0.92,1.26,1.35,2.26,1.85,1.44,1.7,3.44,2.38,1.17,2.25,0.3,0.32,1.11,0.23,1.54,2.03,0.57
May,,1.6,1.57,2.34,3.38,1.63,1.15,1.03,2.88,1.71,3.12,3.28,4.23,2.96,0.75,1.62,0.41,2.45,1.8,1.99,1.12,1.49,3.29,2.33,0.21,2.59,3.36,1.14,1.67,1.68,1.1,2.12,1.36,1.37,2.14,4.28,0.38,1.12,2.09,0.76,1.71
June,,0.18,1.37,0.51,2.34,0.17,3.4,3.6,2.63,0.92,0.57,1.93,0.92,2.23,1,3.09,3.07,1.97,0.56,1.14,0.61,2.07,0.79,1.34,2.34,1.66,2.12,2.9,2.48,0.81,1.46,0.75,1.74,1.5,3.98,1.61,2.43,0.97,5.09,0.71,1.07
July,,0.13,2.96,2.78,3.55,3.58,1.82,3.08,2.22,1.81,2.11,3.22,2.86,2.06,2.15,0.77,3.99,0.59,1.62,2.68,3.33,2.68,1.75,1.81,1.78,2.97,2.38,1.9,1.09,0.91,2.77,2.3,0.76,3.42,2.56,0.65,4.62,2.75,2.04,1.06,3.21
August,,0.83,2.76,2.33,3.21,2.51,2.36,4.38,2.67,1.75,3.6,4.58,1.19,0.68,2.4,2.18,0.31,1.52,3.3,3.54,0.05,3.67,1.98,1.18,2.67,1.47,4.51,0.14,4.38,1.26,1.78,2.84,3.59,1.37,2.61,1.21,2.44,2.94,3.57,0.9,2.73
September,,1.63,1.93,1.28,3.13,2.55,1.65,4.83,0.96,0.15,3.88,1.58,1.76,2.66,1.09,3.21,2.78,2.56,2.79,1.34,1.28,0.75,1.5,1.2,2.81,1.57,3.18,1.3,1.53,0.54,2.65,2.46,2.74,3.2,1.82,2.17,1.97,2.65,5.14,0.1,3.99
October,,0.57,1.11,5.9,3.29,3.15,2.84,1.15,4.75,3.39,1.23,0.7,5.45,1.84,1.84,3.78,3.05,3.38,2.87,6.12,2.88,0.8,4.11,2.67,3.87,3.56,1.17,0.17,1.44,6.13,0.36,0.98,2.8,4.11,1.81,3.36,1.12,1.56,3.18,2.11,5.43
