"SPILSBY ASHBY ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2563,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.94,1.98,3.03,1.42,2.04,,,,,,,
February,0.98,0.27,2.98,3.31,0.81,,,,,,,
March,1.96,0.69,1.98,2.23,0.63,,,,,,,
April,4.09,1.55,1.53,0.82,1.52,,,,,,,
May,2.37,1.54,0.51,2.11,2.60,,,,,,,
June,1.81,0.57,0.86,0.47,1.99,,,,,,,
July,3.08,0.29,4.32,2.89,2.37,,,,,,,
August,2.15,2.18,2.74,2.68,1.91,,,,,,,
September,1.84,0.47,2.87,3.42,2.30,,,,,,,
October,0.55,1.46,1.29,1.81,3.93,,,,,,,
November,0.71,1.56,1.16,3.03,1.80,,,,,,,
December,2.90,1.82,3.09,2.94,2.46,,,,,,,
Total,24.38,14.38,26.36,27.13,24.36,,,,,,,
Calc annual,24.38,14.38,26.36,27.13,24.36,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,-0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,
