"ST.PETER IN THE WOOD, (LES NECHES)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6114,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.22,3.04,,,,,,,,,,
February,1.17,0.17,,,,,,,,,,
March,2.40,1.39,,,,,,,,,,
April,2.80,1.11,,,,,,,,,,
May,1.68,1.81,,,,,,,,,,
June,2.53,0.18,,,,,,,,,,
July,3.10,0.61,,,,,,,,,,
August,1.22,1.37,,,,,,,,,,
September,5.07,1.00,,,,,,,,,,
October,1.65,0.41,,,,,,,,,,
November,1.48,2.48,,,,,,,,,,
December,3.69,2.21,,,,,,,,,,
Total,31.01,15.78,,,,,,,,,,
Calc annual,31.01,15.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
