"CASTLE DOUGLAS (CORBIETON)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5023/3,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,3.18,6.46,
February,,,,,,,,,,1.47,0.30,
March,,,,,,,,,,1.22,3.13,
April,,,,,,,,,,1.19,1.60,
May,,,,,,,,,,3.35,1.88,
June,,,,,,,,,,2.40,2.72,
July,,,,,,,,,,4.37,3.79,
August,,,,,,,,,7.49,6.19,8.18,
September,,,,,,,,,3.04,0.82,3.28,
October,,,,,,,,,9.25,7.18,8.39,
November,,,,,,,,,7.39,7.29,4.45,
December,,,,,,,,,4.76,11.73,5.18,
Total,,,,,,,,,64.50,50.39,49.36,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.93,50.39,49.36,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.57,0.00,-0.00,
