"MARKET DEEPING, ETTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1150,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.90,1.64,2.24,1.04,1.82,0.74,2.65,1.62,2.86,1.17,1.85,
February,0.68,0.32,1.79,3.17,0.53,1.33,1.56,1.96,1.10,0.78,0.42,
March,2.04,0.47,1.38,1.66,0.75,0.60,0.11,1.69,1.07,0.10,1.52,
April,3.91,1.00,2.47,1.48,1.65,1.47,2.00,2.00,1.00,0.68,2.09,
May,1.25,0.99,1.34,0.71,3.92,2.86,1.50,0.67,1.56,0.79,3.13,
June,1.87,0.40,0.68,0.49,2.00,0.05,2.14,2.86,2.99,1.06,0.18,
July,2.90,0.25,3.73,3.02,2.44,1.46,1.63,3.03,1.83,1.92,2.27,
August,1.47,3.04,2.38,2.10,1.27,2.06,0.68,2.61,1.13,0.69,2.25,
September,1.76,0.83,1.87,2.18,1.47,2.41,1.98,3.28,0.43,0.73,3.92,
October,1.00,1.74,0.79,2.52,4.43,2.46,2.31,2.07,3.34,2.76,0.75,
November,0.75,1.13,0.94,1.49,2.02,1.56,3.02,2.34,1.88,3.58,2.72,
December,1.74,1.30,1.97,1.93,1.70,1.78,0.50,1.82,1.63,3.81,2.01,
Total,21.27,13.11,21.58,21.79,24.00,18.78,20.08,25.95,20.82,18.07,23.11,
Calc annual,21.27,13.11,21.58,21.79,24.00,18.78,20.08,25.95,20.82,18.07,23.11,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
