"GT. YELDHAM HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1326,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.30,2.03,3.39,1.45,2.37,1.05,2.23,1.12,3.21,1.76,1.86,
February,0.56,0.16,1.67,2.76,1.06,2.69,2.38,3.13,1.23,0.57,0.62,
March,1.63,0.86,1.72,1.46,0.50,1.20,0.14,1.68,2.07,0.06,1.55,
April,3.66,1.67,2.81,1.30,2.43,1.97,3.02,2.05,1.02,1.43,1.68,
May,1.28,1.13,1.27,1.10,4.43,2.77,1.38,0.86,1.60,1.27,2.82,
June,1.13,0.28,1.19,0.52,2.37,0.60,2.56,3.12,2.22,1.08,1.12,
July,3.58,0.28,4.35,1.67,2.91,2.60,3.35,2.84,2.35,2.26,3.42,
August,1.15,1.75,2.04,2.02,2.13,2.89,1.55,2.69,2.15,1.20,2.65,
September,-999.00,1.57,2.54,2.31,3.38,2.83,1.41,4.09,0.85,0.53,3.93,
October,0.79,1.34,0.92,4.50,4.40,2.62,2.40,1.89,2.92,3.12,1.14,
November,0.55,1.51,1.20,2.05,2.99,2.07,3.38,2.32,1.79,4.05,3.32,
December,2.45,1.42,1.72,2.38,2.27,1.70,0.49,2.92,2.45,4.85,2.46,
Total,21.35,14.00,24.82,23.52,31.24,24.99,24.29,28.71,23.86,22.18,26.57,
Calc annual,19.08,14.00,24.82,23.52,31.24,24.99,24.29,28.71,23.86,22.18,26.57,
Difference,2.27,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
