HOPE-CEMENT-WORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK168823,Long,-1.7491648,Lat,53.337342,Elevation,580,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,1.09,5.9,7.38,4.38,2.47,4.38,3.33,3.97,5.75,5.41,6.49,3.58,3.04,3.68,5.82,6.08,4.11,5.73,3.77,9.81,2.21,2.06,4.55,5.5,2,3.88,3.05,7.41,2.79,4.58,3.55,6.47
February,,,,,,,,,,0.48,0.79,6.5,0.29,5.31,0.24,6.77,3.26,7.57,2.01,2.8,2.53,3.88,1.83,3.85,2.55,4.6,7.94,2.11,3.4,2.22,6.21,5.2,2.09,2.1,3.24,2.6,0.99,3.08,7.31,0.37,2.75
March,,,,,,,,,,0.52,3.24,0.37,3.35,3.32,4.31,1.83,2.71,2.77,1.28,2.86,2.43,5.43,2.35,1.44,0.51,1.49,1.45,6.75,1.67,1.71,1.3,6.77,1.93,2.89,2.74,3.57,1.74,3.58,2.84,1.83,1.83
April,,,,,,,,,,1.31,3.9,5.09,5.86,1.72,2.34,3.97,1.59,2.22,0.52,2.25,3.33,1.95,2.43,2.8,2.89,2.18,1.46,3.8,2.28,3.53,4.47,2.01,2.98,3.22,0.63,1.69,1.52,0.29,1.25,3.6,1.99
May,,,,,,,,,,2.84,1.72,3.01,4.51,1.81,2.05,0.44,1.17,2.72,3.34,1.5,0.7,3.02,4.02,3.72,3.75,2.75,1.8,3.16,1.84,2.35,1.46,2.12,3.29,2.12,2.86,4.28,0.62,1.52,3.78,1.14,2.28
June,,,,,,,,,,1.97,,4.98,1.06,2.53,1.04,3.55,3.46,1.69,3.29,1.99,0.86,1.07,0.87,2.62,2.8,3.13,3.71,2.46,5.1,0.93,1.65,1.15,2.02,2.82,3.2,3.4,2.97,1.7,4.45,1.95,1.52
July,,,,,,,,,,2.95,,3.88,4.18,2.57,3.35,1.48,4.71,3.87,5.16,7.1,3.04,3.81,3.7,1.43,3.34,1.41,3.71,2.64,1.76,2.53,2.4,1.68,1.76,4.41,4.29,1.91,6.94,4.21,6.39,2.5,6.04
August,,,,,,,,,,3.06,3.81,6.42,1.93,0.76,2.4,1.65,1.46,1.52,1.63,1.96,1.43,4.92,3.15,3.24,2.78,2.56,4.03,0.55,4.58,1.93,3.55,4.63,2.25,3.68,5.71,0.48,7.31,7.12,2.78,0.58,3.52
September,,,,,,,,,,2.15,4.8,3.65,2.72,1.11,3.14,6.29,5.42,1.21,2.47,1.21,2.68,0.38,2.47,4.34,4.61,2.07,5.68,1.72,2.05,1.48,5.34,2.56,4.12,1.98,4.32,1.67,3.82,7.12,4.59,0.09,3.67
October,,,,,,,,,,4.73,6.37,1.31,7.54,6.09,5.05,8.56,5.53,2.65,6.73,3.63,3.88,4.36,5.29,2.37,4.66,6.56,1.16,0.71,1.91,4.55,2.06,0.97,5.78,2.05,5.23,2.87,2.97,3.32,3.56,3.33,5.3
November,,,,,,,,,,8.81,4.37,5.79,3.7,2.51,2.13,6.15,5.47,1.8,6.04,7.96,8.57,3.89,1.31,4.01,6.82,0.39,8.17,5.12,2.01,5.95,5.66,9.13,3.16,2.58,6.59,2.34,1.67,1.89,1.15,5.14,5.77
December,,,,,,,,,,10.83,4.48,1.75,1.67,0.69,6.12,5.08,4.72,4.08,4.91,2.19,4.71,2.55,3.64,2.22,3.87,3.11,5.05,5.18,4.18,6.98,3.25,6.43,3.86,1.49,6.51,5.67,5.8,5.36,5.5,6.88,4.53
Total,,,,,,,,,,40.74,,50.13,41.19,30.89,36.55,49.1,43.47,37.85,42.79,41.94,37.74,38.3,34.74,37.86,44.66,34.36,49.89,37.97,40.59,36.37,39.41,47.2,38.74,31.34,49.2,33.53,43.76,41.98,48.18,30.96,45.67
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from the 1950s record and is near the cement works. Altitudes match. NGR might 100m S or SSW to be closer to the works as noted on the record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
