"BRAMPFORD SPEKE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1779,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.55,2.43,2.32,2.48,0.61,4.60,6.44,3.52,5.85,2.16,,
February,2.15,0.00,3.82,0.26,3.52,3.36,5.75,1.11,1.29,3.97,,
March,2.01,1.90,3.30,2.70,1.54,3.89,4.40,0.18,1.32,2.06,,
April,2.69,2.12,1.60,3.06,3.99,2.68,3.19,0.06,2.39,3.30,,
May,4.26,2.90,3.20,1.38,2.10,0.54,2.50,2.17,0.53,1.07,,
June,2.81,1.73,2.38,1.92,2.53,2.31,1.04,1.48,2.25,0.96,,
July,3.21,3.05,2.08,1.58,0.47,6.17,1.96,3.28,5.32,2.97,,
August,2.87,1.82,1.62,2.71,2.17,0.16,2.18,4.61,3.53,0.26,,
September,1.07,4.14,1.88,2.13,3.50,4.07,2.38,1.53,0.66,1.49,,
October,0.76,6.37,2.55,2.05,4.79,1.30,2.44,3.05,3.98,3.86,,
November,5.31,2.08,0.77,1.31,5.22,3.07,2.83,4.90,6.64,6.02,,
December,1.30,1.96,1.79,9.74,4.91,2.74,3.17,3.98,1.79,3.35,,
Total,30.99,30.50,27.31,31.32,35.35,34.89,38.28,29.87,35.55,31.47,,
Calc annual,30.99,30.50,27.31,31.32,35.35,34.89,38.28,29.87,35.55,31.47,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
