SOUTH SHIELDS,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3558,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,1.04,2.68,2.33,2.51,
February,,,,,,,,0.75,1.02,0.80,1.02,
March,,,,,,,,1.32,2.20,0.46,1.59,
April,,,,,,,,1.77,0.98,1.01,1.25,
May,,,,,,,,1.47,1.16,0.58,1.03,
June,,,,,,,,4.74,3.85,1.29,1.30,
July,,,,,,,,4.07,1.70,1.99,2.62,
August,,,,,,,,5.01,2.75,2.65,3.35,
September,,,,,,,,3.49,1.01,0.93,2.10,
October,,,,,,,,2.70,2.38,2.01,1.58,
November,,,,,,,,2.81,2.13,2.62,2.67,
December,,,,,,,,3.93,1.37,2.68,2.04,
Total,,,,,,,,33.10,23.23,19.35,23.06,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.10,23.23,19.35,23.06,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,-0.00,
