"RETFORD SEWAGE DISPOSAL WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2635,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.39,1.87,2.77,1.78,2.00,1.83,2.61,1.59,3.63,1.74,3.08,
February,2.05,0.28,2.44,3.96,1.35,2.20,1.59,1.78,1.78,0.59,0.61,
March,2.52,1.30,1.77,1.53,1.01,1.07,0.67,2.28,1.85,0.11,2.03,
April,4.94,1.45,2.72,1.47,1.48,2.34,2.07,2.25,0.77,0.93,2.65,
May,2.13,1.45,0.86,3.98,2.89,4.31,2.50,1.64,1.70,1.02,1.39,
June,1.98,0.56,1.16,1.56,1.35,0.39,4.02,3.33,2.18,1.01,2.56,
July,5.27,0.72,3.98,3.52,2.15,1.08,1.63,2.45,0.66,1.26,4.09,
August,1.04,3.87,6.47,2.78,3.56,1.78,3.47,3.61,2.60,2.07,3.19,
September,1.84,0.75,3.01,2.36,2.88,3.15,1.18,4.22,0.25,1.09,3.27,
October,2.21,2.19,1.13,1.62,4.61,2.72,2.22,1.84,5.19,3.31,1.97,
November,1.36,1.79,1.03,2.22,1.79,2.54,3.51,2.50,2.52,4.47,2.97,
December,2.48,1.91,3.20,2.35,2.13,1.99,0.99,2.28,1.99,3.94,1.97,
Total,30.21,18.14,30.54,29.13,27.20,25.40,26.46,29.77,25.12,21.54,29.78,
Calc annual,30.21,18.14,30.54,29.13,27.20,25.40,26.46,29.77,25.12,21.54,29.78,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
