SKYE (PORTREE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NG479440,Long,-6.20001,Lat,57.416217,Elevation,65,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,8.65,5.44,6.3,4.37,5.11,8,7.6,4.13,5.75,3.85,9.65,10.44,6.12,9.15,5.91,8.6,11.28,12.23,13.14,2.5,11.13,9.6,12.47,9.4,10.14,7.61,4.22,8.31,10.73,5.28,1.28,2.65,7.03,8.64,11.84,7.16,8.51,6.09,7.67,11.98,6.53,9.51,7.22,4.79,4.91,4.45,6.75,11.99,10.05,6.17,5.24
February,6.47,7.73,5.83,3.17,7.39,6.26,6.27,1.33,7.7,1.29,8.36,4.01,8.25,4.48,3.16,6.09,6.55,3.22,6.23,1.6,0.63,8.59,0.84,5.33,3.87,8.2,2.49,5.96,7.18,12.45,4.85,5.47,3.05,12.79,4.64,7.52,5.83,0.43,6.7,9.92,7.41,6.36,5.04,4.4,4.82,4.85,3.98,6.43,5.41,4.48,4.29
March,6.01,3.67,5.75,5.6,4.34,4.3,2.61,3.19,2.27,3.13,7.05,10.22,3.59,2.7,1.97,3.95,7.32,5.28,5.8,1.64,4.73,1.67,3.23,3.73,5.61,4.25,2.88,2.94,10.63,6.07,4.47,2.93,2.27,7,4.78,6.28,3.84,2.37,7.76,3.76,5.64,3.56,4.11,3.1,5.66,1.54,2.1,6.55,3.78,3.74,1.37
April,8.06,6.42,5.72,4.44,5.32,5.16,3.99,3.45,1.61,5.21,3.23,2.58,6.31,3.97,4.24,5.52,3.46,8.7,3.73,2.08,3.59,4.24,5.36,5,7.57,3.66,2.48,2.19,1.99,4.65,3.49,2.21,2.35,7.11,3.23,3.31,4.91,11.95,4.78,7.61,6.05,5.7,3.58,5.99,2.25,2.85,3.28,4.27,3.27,6.04,5.01
May,5.57,4.45,2.62,3.77,2.22,0.96,4.56,2.73,2.86,1.48,5.49,5.27,9.48,5.48,3.29,6.62,4.94,3.74,1.53,3.49,3.28,4.6,2.65,1.47,4.72,1.72,2.57,3.15,4.85,2.17,2.71,1.1,4.34,3.73,6.35,4.53,1.3,2.02,2.43,4.4,2.08,0.56,2.91,3.68,4.43,3.38,6.32,2.5,7.31,1.47,2.41
June,1.89,3.84,4.08,4.16,2.28,0.66,1.99,2.4,4.08,6.64,2.52,1.79,4.25,3.38,5.61,2.08,2.54,5.12,5.67,4.07,4.86,5.08,2.48,3.56,2.19,3.59,2.11,4,7.43,1.97,2.88,2.09,4.81,5.13,6.38,6.3,6.75,3.44,4.78,2,3.68,2.67,4.84,2,4.39,3.66,3.26,3.05,1.72,6.3,4.18
July,4.82,6.57,3.62,1.64,2.64,4.65,3.1,0.99,6.53,1.55,5.15,3.64,4.33,5.67,6.09,2.61,3.55,4.03,6.48,5.53,1.87,4.91,4.46,4.12,5.86,3.9,4.94,3.97,5.78,9.13,5.42,4.95,5.39,5,2.45,4.67,8.01,3.86,5.3,3.61,4.5,5.7,4.23,7.53,4.31,1.39,6.65,3.37,2.13,8.3,3.35
August,6.29,5.86,5.37,1.54,4.26,3.62,1.85,4.04,7.27,5.56,4.15,4.09,6.06,7.08,5.95,3.83,5.11,4.97,4.01,7.59,8.59,1.97,4.42,10.02,6.06,6.03,4.61,4.26,4.52,3.65,7.35,3.64,7.23,7.35,5.72,3.52,4.94,0.09,7.36,7.11,5.76,4.4,4.84,7.06,3.64,1.62,5.28,7.22,4.06,6.79,4.18
September,2.92,6.37,1.78,3.75,6.49,3.87,2.92,5.55,7.5,5.87,5.51,3.96,3.4,8.95,7.57,4.75,8.53,6.1,6.2,7.71,3.92,1.38,9.56,1.14,12.56,9.71,3.53,6.76,6.14,3.45,6.87,3.77,7.31,6.91,4.88,7.41,9.44,10.32,11.38,5.75,12.72,5.63,5.79,5.88,8.02,11.5,3.83,5.58,4.18,3.12,5.96
October,4.74,3.3,7.32,6.51,2.39,1.79,7.69,11.62,6.93,4.23,2.41,7,4.7,13.15,6.86,5.87,8.54,9.43,10.83,12.81,12.4,7.45,9.05,8.19,12.74,11.54,8.43,4.08,15.6,2.29,7.64,6.6,11.52,14.95,9.61,4.02,1.32,3.93,9.02,9.83,9.03,6.33,7.79,9.14,10.14,8.34,8.11,11.1,8.84,8.18,1.89
