MAYBOLE KNOCKDON FARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS308139,Long,-4.672822,Lat,55.389796,Elevation,344,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,2.55,4.87,6.98,3.29,2.94,4.21,1.95,4.19,4.01,3.07,3.15,2.86,2.88,3.32,4,4.26,2.62,3.77,3.72,5.56,7.1,4.03,3.88,3.91,3.69,,6,,,5.5,5.06,6.54,,,,,,,,
February,,1.89,1.26,4.3,2.9,3.28,2.56,2.1,2.1,3.06,4.94,5.77,2.48,2,4.42,4.59,3.76,1.51,5.1,0.12,6.2,1.57,3.94,3.56,0.81,4.95,,1.81,,,0.4,5.13,0,,,,,,,,
March,,1.72,3.53,6.16,2.11,3.77,3.29,3.75,3.99,2.8,1.71,1.38,5.34,3.4,3.36,1.54,1,2.31,1.32,2.45,4.44,6.21,1.21,1.34,1.53,2.37,,3.04,,,2.59,0.98,3.32,,,,,,,,
April,2.32,3.28,1.16,1.65,3.54,2.55,1.52,3.27,1.5,2.8,3.43,3.85,1.69,2.63,3.74,2.27,3.96,1.78,0.48,2.01,1.89,2.1,1.87,2.83,2.21,3.73,,3.72,,,1.46,1.48,4.01,,,,,,,,
May,2.72,1.75,2.85,4.46,2.7,1.44,3.9,3.85,2.42,1.75,3.26,2.67,0.7,3,2.22,1,3.6,3.05,2.44,0.34,5.78,2.25,2.46,3.83,2.97,7.28,,2.73,,,1.26,2.44,2.17,,,,,,,,
June,1.75,3.4,2.15,2.35,1.08,1.59,1.39,3.76,2.38,2.63,2.35,3.13,4.13,2.48,0.88,1.1,1.55,2.93,1.41,5.92,2.62,0.78,4.01,1.2,2.21,0.57,,4.83,,,2.88,7.14,2.77,,,,,,,,
July,3.19,0.82,2.24,3.25,1.77,2.68,2.47,2.25,2.87,6.3,3.88,2.35,1.68,0.76,1.91,4,3.71,2.19,2.47,0.76,4.48,4.74,2.83,4.3,2.54,1.93,,2.51,,,3.7,4.64,3.31,,,,,,,,
August,4.25,4.09,2.93,6.17,4.9,4.43,4.9,2.72,3.4,2.75,4.81,2.05,2.87,1.32,3.71,2,3.73,3.93,3.72,3.74,4.11,6.17,3.09,6.04,5.03,2.63,,4.84,,,6.41,1.91,4.03,,,,,,,,
September,2.47,2.74,3.42,2.42,2.05,3.07,1.44,0.8,4.37,2.13,2.15,2.52,2.11,2.58,2.35,1.39,1.4,2.34,6.49,4.42,2.53,2.25,2.27,7.27,5.07,2.67,,7.31,,,4,1.51,5.27,,,,,,,,
October,5.74,4.47,1.68,7.45,1.67,3.37,5.8,7.3,0.89,6.86,2.16,3.96,3.78,2.1,1.56,1.75,5.66,8,6.4,0.61,2,4.03,2.41,7.02,3.49,3.84,,3.71,,,7.34,3.57,5.7,,,,,,,,
November,5.46,4.27,2.23,3.24,3.74,3.91,3.4,3.08,3.71,2.1,4.27,5,4.78,5.76,4.23,1.42,4.02,7.42,5.06,3.37,2.51,2.49,2.01,3.72,3.54,1.9,,4.9,,,4.94,8.41,3.84,,,,,,,,
December,4.62,4.16,2.95,3.15,3.04,3.54,3.86,4.48,2.9,4.6,3.66,5.87,6.6,4.38,4.22,6.29,5.19,2.35,4.69,7.52,2.96,7.63,4.48,4.02,4.14,4.77,,1.04,,,4.24,4.03,8.91,,,,,,,,
Total,,35.14,31.27,51.58,32.79,36.57,38.74,39.31,34.72,41.79,39.69,41.7,39.02,33.29,35.92,31.35,41.84,40.43,43.35,34.98,45.08,47.32,34.61,49.01,37.45,40.33,,46.44,,,44.72,46.3,49.87,,,,,,,,
