"MAYBOLE (KNOCKDON FARM)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5260,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.56,7.10,4.03,3.88,3.91,3.69,,6.00,,,5.50,
February,6.20,1.57,3.94,3.56,0.81,4.95,,1.81,,,0.40,
March,4.44,6.21,1.21,1.34,1.53,2.37,,3.04,,,2.59,
April,1.89,2.10,1.87,2.83,2.21,3.73,,3.72,,,1.46,
May,5.78,2.25,2.46,3.83,2.97,7.28,,2.73,,,1.26,
June,2.62,0.78,4.01,1.20,2.21,0.57,,4.83,,,2.88,
July,4.48,4.74,2.83,4.30,2.54,1.93,,2.51,,,3.70,
August,4.11,6.17,3.09,6.04,5.03,2.63,,4.84,,,6.41,
September,2.53,2.25,2.27,7.27,5.07,2.67,,7.31,,,4.00,
October,2.00,4.03,2.41,7.02,3.49,3.84,,3.71,,,7.34,
November,2.51,2.49,2.01,3.72,3.54,1.90,,4.90,,,4.94,
December,2.96,7.63,4.48,4.02,4.14,4.77,,1.04,,,4.24,
Total,45.08,47.32,34.61,49.01,37.45,40.33,,46.44,,,44.72,
Calc annual,45.08,47.32,34.61,49.01,37.45,40.33,0.00,46.44,0.00,0.00,44.72,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,NaN,0.00,NaN,NaN,0.00,
