DUNSCORE (SPEDDOCK),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5029/2,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.31,7.38,7.86,,,,,,,,,
February,4.72,1.60,3.94,,,,,,,,,
March,3.91,3.88,1.78,,,,,,,,,
April,1.89,3.84,2.89,,,,,,,,,
May,3.46,5.76,5.06,,,,,,,,,
June,0.63,0.80,3.48,,,,,,,,,
July,2.20,3.94,2.67,,,,,,,,,
August,6.79,5.35,6.93,,,,,,,,,
September,2.92,4.84,3.32,,,,,,,,,
October,5.23,5.35,10.73,,,,,,,,,
November,3.84,1.66,3.13,,,,,,,,,
December,2.26,8.07,2.97,,,,,,,,,
Total,39.16,52.47,54.76,,,,,,,,,
Calc annual,39.16,52.47,54.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
