"PENTLAND HILLS (HARLOW RESERVOIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,None,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.53,5.03,2.50,2.20,2.50,3.10,3.50,2.65,6.20,0.91,3.70,
February,2.89,0.95,2.52,3.90,0.90,4.60,2.90,1.40,2.80,0.95,0.35,
March,2.92,2.79,2.10,1.30,0.53,2.10,1.80,3.20,1.85,0.25,2.10,
April,2.95,0.82,1.90,2.60,1.40,3.41,1.85,1.80,0.95,1.50,1.14,
May,3.32,1.69,1.30,2.20,4.60,5.10,3.36,1.50,1.54,1.70,1.40,
June,1.50,0.40,1.90,1.30,1.90,0.50,4.35,3.30,5.30,2.10,2.30,
July,3.38,2.17,4.50,4.60,3.40,1.45,2.45,2.10,2.00,2.90,3.20,
August,7.61,4.68,1.70,4.70,3.60,3.10,2.00,6.90,5.50,5.10,5.80,
September,1.70,2.11,2.10,2.30,3.40,4.75,3.50,9.90,2.49,0.30,4.70,
October,1.13,3.47,1.90,3.30,3.40,2.45,3.65,4.25,4.15,3.90,3.65,
November,2.04,1.30,1.85,3.50,1.40,0.75,4.00,2.40,3.90,3.96,4.83,
December,2.97,4.40,3.20,3.00,3.60,4.10,0.90,2.10,1.95,5.40,2.53,
Total,35.94,29.81,27.47,34.90,30.63,35.41,34.26,41.50,38.63,28.97,35.70,
Calc annual,35.94,29.81,27.47,34.90,30.63,35.41,34.26,41.50,38.63,28.97,35.70,
Difference,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
