"BEDFORD RESERVOIR",,,,,,,,,,,,
Grid ref,TL041514,Long,-0.479914,Lat,52.151081,,,,,,,
Station no,1180/2,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,3.23,0.79,,,,,
February,,,,,,0.60,2.17,,,,,
March,,,,,,0.49,1.41,,,,,
April,,,,,,1.08,0.18,,,,,
May,,,,,,0.55,1.29,,,,,
June,,,,,,2.42,2.15,,,,,
July,,,,,,3.86,2.00,,,,,
August,,,,,,3.70,2.13,,,,,
September,,,,,,1.65,3.19,,,,,
October,,,,,,1.35,1.50,,,,,
November,,,,,,0.69,1.41,,,,,
December,,,,,,2.24,2.03,,,,,
Total,,,,,,21.86,20.25,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,21.86,20.25,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,NaN,NaN,NaN,,
