"LIVERPOOL LARK LANE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2813,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.82,4.12,3.95,2.03,2.81,1.69,2.66,3.81,5.64,2.00,4.20,
February,3.28,0.23,3.04,4.10,0.80,5.10,3.15,1.59,2.91,1.11,0.24,
March,4.03,1.95,1.93,1.39,1.04,0.86,1.30,3.00,1.57,0.47,3.07,
April,4.59,1.38,2.55,2.88,1.87,1.96,0.81,1.96,1.01,1.15,2.47,
May,3.85,2.84,1.47,3.67,6.74,3.12,3.56,1.32,1.31,1.81,0.99,
June,2.65,0.31,2.44,0.66,2.49,0.08,1.57,4.96,6.00,1.39,1.74,
July,6.22,1.41,5.20,3.60,4.84,2.92,4.11,3.80,2.30,3.19,5.07,
August,2.26,5.58,3.70,4.30,6.50,3.76,3.28,6.30,3.22,3.55,5.39,
September,2.92,1.00,3.30,4.36,4.33,4.93,3.67,7.16,1.64,2.24,2.91,
October,1.53,3.17,0.45,5.09,4.60,4.95,4.38,3.13,3.98,5.03,4.83,
November,0.76,2.28,1.86,4.23,2.11,3.14,4.81,4.76,4.74,5.42,4.41,
December,2.74,3.93,4.88,5.08,3.71,2.75,1.27,1.65,2.41,5.36,3.86,
Total,38.65,28.20,34.77,41.39,41.84,35.26,34.57,43.44,36.73,32.72,39.18,
Calc annual,38.65,28.20,34.77,41.39,41.84,35.26,34.57,43.44,36.73,32.72,39.18,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,-0.00,
