Rainfall at,SHAPINSAY (BALFOUR CASTLE)
,
Station no,5826,
,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,1.90,5.09,2.70,5.02,3.60,2.65,2.78,3.79,6.87,4.55,
February,2.83,2.45,5.34,2.74,3.55,4.00,0.94,2.49,2.93,3.18,
March,1.12,1.45,2.96,1.60,2.50,2.00,1.30,2.10,3.45,3.22,
April,1.55,0.38,2.08,2.27,2.05,2.00,2.90,1.40,2.63,2.36,
May,1.04,1.75,1.78,2.03,2.00,0.80,0.68,1.94,1.97,0.75,
June,0.40,1.18,1.50,3.20,2.30,2.30,1.56,1.60,1.07,3.14,
July,2.52,2.10,2.61,1.05,1.85,3.30,1.20,1.28,1.14,2.94,
August,2.80,2.50,2.28,1.37,2.25,1.90,0.04,2.37,2.54,2.97,
September,1.75,4.15,3.12,2.78,2.25,3.40,4.47,3.30,2.40,4.85,
October,2.95,6.22,2.78,3.61,3.70,0.45,2.14,5.45,3.40,3.05,
November,4.10,2.12,4.30,4.45,1.85,4.10,4.30,2.44,3.80,4.37,
December,5.45,4.66,4.25,4.40,2.70,4.00,4.21,4.50,4.56,3.93,
Total,28.41,34.05,35.70,34.52,30.60,30.90,26.52,32.66,36.76,39.31,
Calc annual,28.41,34.05,35.70,34.52,30.60,30.90,26.52,32.66,36.76,39.31,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
