Rainfall at,SHAPINSAY, BALFOUR CASTLE
,
Station no,5826,
,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889
January,2.30,0.90,2.40,3.00,6.10,2.00,6.00,4.00,2.50,3.40,
February,4.20,5.00,3.50,3.40,1.00,2.50,1.00,1.80,2.00,4.00,
March,2.10,2.80,5.60,1.80,3.80,3.00,0.80,1.30,2.60,3.50,
April,1.30,1.00,2.00,1.90,0.50,1.00,1.50,1.70,2.00,1.40,
May,1.20,1.50,0.80,2.80,1.80,1.60,2.40,0.50,2.20,0.40,
June,1.50,1.80,2.80,0.60,0.80,3.00,1.50,1.20,0.80,0.30,
July,2.00,4.50,2.20,1.60,1.60,1.50,3.50,3.00,1.90,0.50,
August,0.20,1.80,1.40,3.60,2.60,1.10,1.60,1.40,2.50,5.80,
September,4.60,0.60,4.50,4.40,1.50,3.80,1.30,2.20,1.10,3.00,
October,3.50,3.50,2.80,4.00,7.10,4.30,1.60,3.00,4.20,2.50,
November,5.40,2.10,5.00,4.30,4.60,3.00,2.10,3.20,5.00,2.50,
December,4.00,4.60,4.50,3.40,5.20,3.80,5.80,3.40,2.50,4.00,
Total,32.30,30.10,37.50,34.80,36.60,30.60,29.10,26.70,29.30,31.30,
Calc annual,32.30,30.10,37.50,34.80,36.60,30.60,29.10,26.70,29.30,31.30,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
