"BURNSALL SANDBED BECK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3338,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,6.48,2.06,5.07,4.46,3.18,5.74,4.43,3.72,3.45,4.88,,
February,4.87,5.67,2.55,2.00,3.15,4.85,5.20,1.02,6.48,1.60,,
March,1.06,2.84,5.72,5.86,5.16,1.67,3.37,2.37,1.85,4.78,,
April,2.60,2.03,1.07,4.13,1.22,1.64,2.48,2.23,1.17,2.37,,
May,2.30,1.17,2.37,3.50,2.42,1.60,2.53,2.00,1.97,1.72,,
June,2.57,2.85,7.08,2.37,2.80,1.07,2.68,2.48,1.53,1.21,,
July,3.37,0.86,5.15,1.06,2.97,4.65,2.75,1.94,4.85,3.27,,
August,5.98,2.78,5.70,1.97,3.00,3.13,3.72,7.17,4.98,3.52,,
September,0.35,4.08,2.17,1.67,2.65,0.98,2.48,2.26,10.19,1.78,,
October,4.18,3.84,4.28,1.93,2.62,1.16,9.48,5.75,3.40,3.48,,
November,4.80,3.92,2.57,4.43,5.84,2.33,4.28,3.68,2.16,3.47,,
December,5.34,6.37,5.00,3.58,7.58,6.17,3.29,3.02,7.23,6.23,,
Total,43.90,38.47,48.73,36.96,42.59,34.99,46.69,37.64,49.26,38.31,,
Calc annual,43.90,38.47,48.73,36.96,42.59,34.99,46.69,37.64,49.26,38.31,,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,,
