"BURNSALL SANDBED BECK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3338,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.93,7.17,3.61,4.12,3.36,4.84,4.97,5.41,11.74,1.91,8.04,
February,4.08,0.35,5.30,5.81,1.03,6.67,5.08,2.06,6.53,0.96,0.79,
March,3.67,3.34,3.18,2.75,1.58,1.17,2.37,4.15,4.02,0.55,2.61,
April,4.72,1.09,2.48,3.34,2.31,4.18,1.62,4.55,1.03,1.83,1.85,
May,4.46,2.15,0.87,3.32,6.61,5.61,3.94,1.87,1.08,2.77,1.47,
June,2.47,0.21,2.58,1.04,2.19,0.11,3.53,3.51,6.11,1.93,2.17,
July,6.71,2.74,4.31,4.21,5.13,1.84,4.12,6.18,2.01,3.20,4.38,
August,3.17,5.86,3.14,6.20,5.56,4.95,4.53,7.43,7.38,4.90,5.69,
September,1.57,2.74,4.39,5.62,5.20,3.35,3.44,6.03,0.79,1.91,3.96,
October,2.69,3.72,0.72,7.16,4.66,5.43,4.80,5.23,5.79,6.42,6.02,
November,3.78,2.83,2.09,6.31,4.15,2.48,8.26,5.34,7.15,6.75,5.93,
December,4.06,7.30,4.90,4.40,5.66,4.86,1.95,1.89,3.17,8.74,3.79,
Total,46.31,39.50,37.57,54.28,47.44,45.49,48.61,53.65,56.80,41.87,46.70,
Calc annual,46.31,39.50,37.57,54.28,47.44,45.49,48.61,53.65,56.80,41.87,46.70,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,
