SWAFIELD RECTORY,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1439,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.87,2.14,1.32,3.23,1.93,3.21,1.84,1.54,
February,,,,2.84,1.82,1.96,2.03,1.93,1.51,0.57,0.96,
March,,,,1.65,0.78,1.69,0.22,2.10,1.40,0.07,1.32,
April,,,,0.91,1.39,1.97,2.67,1.57,1.57,0.90,1.55,
May,,,0.39,1.50,3.29,1.96,1.18,0.78,1.62,1.20,2.60,
June,,,1.31,0.90,1.34,0.77,3.44,4.49,2.09,0.98,0.59,
July,,,5.30,2.35,1.82,1.82,1.53,2.65,1.76,3.12,4.98,
August,,,1.26,2.20,2.06,2.93,2.07,2.49,1.49,1.30,3.37,
September,,,2.56,1.76,3.00,3.58,1.28,4.36,0.80,0.82,5.94,
October,,,1.42,3.20,4.25,1.80,3.19,2.52,2.68,3.72,1.14,
November,,,1.63,4.29,1.73,4.62,3.01,4.03,2.41,3.33,3.97,
December,,,1.95,3.83,2.48,3.04,1.24,1.81,2.55,4.12,1.99,
Total,,,,27.30,26.10,27.46,25.09,30.66,23.09,21.97,29.95,
Calc annual,0.00,0.00,15.82,27.30,26.10,27.46,25.09,30.66,23.09,21.97,29.95,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
