"MINFFORDD (HAFOD CAEMAEN)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4331,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,4.88,4.58,4.71,3.46,5.24,6.75,9.23,2.60,8.36,
February,,,6.36,7.69,1.62,7.05,5.14,4.09,5.78,2.20,0.59,
March,,,3.66,1.79,1.71,2.45,1.58,4.82,2.72,2.14,3.37,
April,,,2.76,3.70,4.21,3.59,2.48,1.98,2.49,1.41,3.32,
May,,,2.13,3.70,6.97,5.22,4.31,2.47,1.21,3.58,2.99,
June,,,2.51,2.18,3.90,0.16,3.39,6.80,8.41,3.38,2.42,
July,,,5.12,5.70,5.33,2.82,5.38,3.01,4.81,3.49,4.78,
August,,,4.75,6.47,7.66,6.65,4.68,10.52,6.82,6.49,5.65,
September,,,5.47,7.85,7.61,4.96,3.29,6.06,1.69,3.19,4.49,
October,,,1.13,8.84,5.08,6.43,3.87,5.32,8.11,9.10,9.72,
November,,,3.89,7.84,3.46,3.21,8.83,7.52,9.92,12.64,7.33,
December,,,7.26,5.98,9.29,3.86,1.47,2.36,4.53,8.60,9.12,
Total,,,49.92,66.32,61.55,49.86,49.66,61.70,65.72,58.82,62.14,
Calc annual,0.00,0.00,49.92,66.32,61.55,49.86,49.66,61.70,65.72,58.82,62.14,
Difference,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
