BRAMLEY (ORDNANCE DEPOT),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,760/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.86,3.75,4.96,1.62,1.46,2.22,2.26,5.91,1.07,0.73,,
February,2.28,0.62,1.14,0.89,1.89,2.77,1.54,1.00,1.24,4.29,,
March,3.20,2.44,0.47,0.14,0.73,1.04,5.45,0.99,1.47,1.01,,
April,1.22,1.26,0.73,1.21,1.09,2.02,2.15,1.78,1.92,2.54,,
May,2.32,2.67,2.53,0.47,1.67,2.94,1.59,2.92,-999.00,1.30,,
June,2.15,0.56,1.13,1.87,2.14,2.54,1.81,2.30,-999.00,1.08,,
July,3.98,1.35,1.55,2.48,2.64,2.49,1.37,1.11,1.73,4.30,,
August,4.11,1.84,1.65,1.62,1.30,4.37,0.55,4.20,1.74,4.11,,
September,0.19,1.20,1.11,2.49,2.18,3.72,1.05,2.02,2.18,2.84,,
October,1.36,3.54,3.75,4.08,4.52,0.91,0.56,2.60,7.10,0.47,,
November,3.00,1.64,1.51,4.52,0.30,5.32,1.49,1.69,2.90,5.26,,
December,1.55,3.15,1.63,2.30,2.89,2.56,2.83,4.32,1.57,1.58,,
Total,28.22,24.02,22.16,23.69,22.81,32.90,22.65,30.84,,29.51,,
Calc annual,28.22,24.02,22.16,23.69,22.81,32.90,22.65,30.84,22.92,29.51,,
Difference,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,NaN,0.00,,
