ISLE OF LEWIS TIUMPANHEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NB573377,Long,-6.139282,Lat,58.260627,Elevation,103,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,1.12,6.5,6.4,5.2,5.9,9.3,5.6,8.7,8.75,7.92,5.75,1.99,3.1,4.66,5.46,3.41,1.91,3.69,2.25,4.1,5.47,3.4,6.42,5.02,,5.06,4.53,7.93,1.37,3.96,,,,,,,,,,
February,,,1.65,8.3,4,9.8,7.9,5.4,6.9,2.8,5.78,6.65,4.23,2.05,6.1,2.32,1.92,0.61,3.11,1.93,6.37,2.68,2.67,4.31,1.51,,2.76,2.09,4.4,1.12,0.56,,,,,,,,,,
March,,,4.4,7.9,1.6,8.4,4.3,5.2,6.6,2.55,1.9,4.6,4.23,4.68,4.07,4.09,1.51,1.68,2.47,2.35,4.01,4.38,1.63,0.83,1.49,,2.5,2.21,2.69,0.68,2.84,,,,,,,,,,
April,,,1.15,2.9,7.3,3.1,2.2,1.9,2.6,3,3.7,5.4,2.41,2.14,3.65,2.85,1.8,1.73,0.95,1.91,2.43,1.89,1.49,1.44,1.1,,1.62,4.97,2.09,1.41,1.46,,,,,,,,,,
May,,,1.9,1.6,3.8,3.2,3.6,2,2.75,2.6,2.28,2.82,2.31,1.93,3.91,1.06,1.26,1.13,0.97,1.15,4.78,2.63,3.05,1.82,0.81,,2.47,1.37,1.19,1.57,2.18,,,,,,,,,,
June,,,1.1,1.2,2.7,1.6,3.1,4.8,2.52,2.5,0.78,1.88,1.97,3.26,2.45,0.92,1.53,1.24,1.72,2.35,1.39,2.95,2.15,2.14,3.25,,1.33,2.73,1.91,1.98,2.69,,,,,,,,,,
July,,1.68,2.1,3.6,3.75,3.6,1.4,3.1,1.05,1.9,2.1,4.13,1.74,1.36,2.57,2.17,1.21,1.25,0.77,1.68,2.81,2.16,2.16,2.07,3.87,,1.83,3.35,3.58,4.68,0.79,,,,,,,,,,
August,,2.4,2.75,8.1,5.5,3.4,2.6,5.65,2.79,2.77,5,3.01,4.18,1.74,2.73,1.54,1.1,1.92,2.98,2.08,1.79,2.81,2.09,2.83,2.71,,3.06,2.33,1.43,7.95,3.92,,,,,,,,,,
September,,1.32,4.03,2.2,3.7,4.3,0.41,3.1,6.12,1.5,1.7,3.4,1.29,2.51,2.95,1.57,1.46,3.48,4.41,4.91,2.99,3.49,1.84,3.63,,,5.72,5,2.67,6.79,2.67,,,,,,,,,,
October,,3.58,3.95,9.5,5.3,6.4,1.9,1.9,4.3,5.68,2.8,2.4,4.35,5.51,1.98,1.18,2.8,4.9,3.75,3.15,1.74,4.75,2.04,4.05,,,3.34,5.5,2.49,5.92,3.85,,,,,,,,,,
November,,4.1,2.4,6.3,6.3,4.4,4.8,2.85,7.1,5.62,3.6,4.7,4.6,5.8,3.19,2.51,3.07,4.49,1.73,2.69,5.03,1.33,3.69,6.29,,,2.83,3.71,6.33,4.3,3.77,,,,,,,,,,
December,6.1,6.75,6.4,3.7,6.5,9.3,3.8,6.1,8.2,3.75,6.4,4.35,6.18,4.3,2.29,3.36,2.98,3.83,2.28,5.91,3.85,4.02,6.24,5.5,,,3.46,1.03,4.14,4.76,4.56,,,,,,,,,,
Total,,,38.33,61.7,55.65,63.4,45.31,47.6,59.63,43.42,43.96,49.09,39.48,38.38,40.55,29.03,24.05,28.17,28.83,32.36,41.29,38.56,32.45,41.33,,,35.98,38.82,40.85,42.53,33.25,,,,,,,,,,
