ARDLAMONT (KILBRIDE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NR960682,Long,-5.261582,Lat,55.863681,Elevation,110,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,4.58,10.51,3.26,6.09,5.54,7.69,4.98,7.1,3.89,4.39,7.1,6.39,4.63,3.13,0.89,7,4.19,8.06,4.18,6.21,5.02,7.58,7.07,4.35,6.16,6.39,2.83,,,,,,,
February,,,,,,,,2.77,4.36,3.64,0.33,3.98,0.29,4.26,0.8,6.15,3.37,5.77,3.07,4.92,2.19,3.45,2.75,6.67,2.4,7.59,4.14,0.17,5.26,5.34,4.99,3.13,2.19,2.14,,,,,,,
March,,,,,,,,4.21,3.96,1.86,2.79,1.17,3.29,2.9,3.22,2.23,2.94,1.89,4.06,3.83,4.54,2.62,3.78,1.43,1.77,3.61,2.76,3.3,5,3.08,3.17,3.86,4.28,2.27,,,,,,,
April,,,,,,,,3.29,3.06,1.62,2.77,2.2,3.33,3.69,3.8,3.14,1.75,2.6,0.83,2.37,3.04,1.95,2.04,4.58,3.64,2.06,2.28,4.85,3.4,7.37,4.43,2.84,2.18,1.92,,,,,,,
May,,,,,,,,2.63,1.49,4.1,2.18,4.25,2.03,4.18,3.72,1.24,2.87,1.46,3.93,1.71,2.91,3.05,3.6,4.37,3.61,4.31,0.67,5.05,1.18,2.75,1.55,2.5,2,3.14,,,,,,,
June,,,,,,,,3.74,4.57,3.6,2.56,4.33,1.79,3.22,2.2,3.45,2.4,3.62,6.79,2.82,1.3,0.96,3.29,5.81,5.5,3.91,4.53,4.04,5.03,1.67,2.65,2.73,3.07,1.86,,,,,,,
July,,,,,,,,3.74,2.89,2.79,3.61,3.36,3.42,4.11,3.15,1.69,5.33,5.38,5.18,6.27,4.18,2.6,5.09,2.24,4.03,3.79,4.2,3.35,5.58,3.07,7.47,3.72,3.03,8.26,,,,,,,
August,,,,,,,,4.06,5.88,7.73,8.03,2.69,2.81,4.02,5.27,2.9,3.11,4.69,2.87,1.71,2.14,4.1,5.57,9.47,3.89,1.89,4.55,0,7.38,5.02,5.87,4.71,6.38,5.54,,,,,,,
September,,,,,,,,6.21,3.74,1.79,5.11,2.22,3.98,0.9,7.73,7.58,4.41,3.07,4.38,4.21,3.58,2.81,5.91,5.48,4.86,5.71,8.48,4.98,8.22,2.26,12.1,3.74,4.17,8.08,,,,,,,
October,,,,,,,,5.4,11.06,6.69,7.64,4.26,6.55,3.73,8.03,11.8,5.36,2.4,9.71,3.47,7.14,4.23,6.53,11.68,6.29,4.6,0.59,1.86,10.59,7.52,7.02,2.23,4.74,,,,,,,,
November,,,,,,,,5.75,7.84,7.67,5.5,8.38,3.31,2.86,2.11,4.87,3.8,0.98,9.16,8.29,6.93,5.19,2.08,5.19,8.58,0.71,5.61,8.21,5.25,7.19,5.06,9.16,3,,,,,,,,
December,,,,,,,,1.97,6.96,11.71,5.65,4.18,6.23,2.87,10.07,4.04,5.98,3.17,5.3,4.96,4.83,3.37,7.3,5.3,4.78,5.25,5.45,3.5,7.9,10.88,2.63,10.47,6.89,,,,,,,,
Total,,,,,,,,48.35,66.32,56.46,52.26,46.56,44.72,41.72,57.2,52.98,45.71,42.13,61.67,49.19,45.91,35.22,54.94,66.41,57.41,47.61,49.47,44.33,72.37,63.22,61.29,55.25,48.32,,,,,,,,
