"CHESWARDINE HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2310,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,3.27,2.27,2.21,2.29,2.72,2.09,5.24,1.48,4.41,
February,,,2.04,4.35,0.74,3.77,2.57,1.46,2.31,0.65,0.36,
March,,,2.48,1.44,1.06,0.90,0.72,2.49,1.53,0.55,3.10,
April,,,1.97,1.91,2.66,1.18,1.57,1.79,1.11,0.71,2.69,
May,,,0.73,3.62,4.74,3.44,3.00,1.47,1.12,2.00,2.07,
June,,,0.68,0.60,2.42,0.05,1.42,4.65,4.01,1.80,1.13,
July,,,4.06,2.98,4.13,3.00,2.14,2.25,1.70,2.06,6.21,
August,,,3.37,3.14,4.20,2.87,2.70,3.91,3.31,3.06,3.07,
September,,,3.06,2.64,3.91,4.31,1.62,3.23,1.16,1.07,3.46,
October,,,0.51,3.73,4.28,3.67,2.08,2.87,3.99,4.32,3.93,
November,,,1.12,2.26,1.40,1.77,4.71,2.85,4.12,5.70,3.18,
December,,,3.98,4.18,2.79,2.04,0.75,1.35,2.52,4.59,2.86,
Total,,,27.27,33.12,34.54,29.29,26.00,30.41,32.12,27.99,36.47,
Calc annual,0.00,0.00,27.27,33.12,34.54,29.29,26.00,30.41,32.12,27.99,36.47,
Difference,NaN,NaN,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,
