CASTLE CARY ALFORD HOUSE,,,,,,,,,,,,
Grid ref,ST605322,Long,-2.565349,Lat,51.087745,,,,,,,
Station no,1992/6,,,,,,,,,,,
,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,,
January,,,,,,,,,0.93,1.24,,
February,,,,,,,,,1.34,0.78,,
March,,,,,,,,,1.94,3.48,,
April,,,,,,,,,2.77,2.12,,
May,,,,,,,,,1.68,0.82,,
June,,,,,,,,,0.72,3.18,,
July,,,,,,,,,2.35,3.41,,
August,,,,,,,,,2.10,1.89,,
September,,,,,,,,,3.45,2.86,,
October,,,,,,,,,2.47,5.55,,
November,,,,,,,,,1.31,0.72,,
December,,,,,,,,,3.29,4.36,,
Total,,,,,,,,,24.35,30.41,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.35,30.41,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
