"SWANLEY (HORTICULTURAL COLLEGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,406,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.25,1.60,1.31,1.65,1.07,4.27,4.47,2.06,3.83,2.22,,
February,1.29,0.24,1.78,0.12,2.91,1.59,3.88,0.74,1.47,1.49,,
March,0.18,1.48,2.01,2.30,0.46,0.93,3.18,0.47,1.47,3.52,,
April,3.92,1.66,0.54,1.63,2.44,1.58,2.19,0.34,2.16,1.44,,
May,3.06,3.14,2.20,0.44,1.49,0.29,3.21,1.38,2.16,1.79,,
June,1.42,0.91,1.00,1.23,2.43,2.89,2.68,0.31,0.97,0.69,,
July,2.78,1.61,1.80,1.24,0.38,2.38,1.16,0.97,2.84,3.36,,
August,3.75,0.90,0.51,1.61,2.27,0.38,0.66,1.34,2.63,0.05,,
September,1.38,1.41,2.37,0.85,2.85,2.84,1.29,1.58,1.34,0.93,,
October,0.53,4.25,1.46,1.58,2.43,1.91,2.08,2.28,6.95,2.63,,
November,2.67,0.74,0.87,2.56,4.44,3.06,1.56,2.25,3.99,6.58,,
December,0.47,0.44,0.58,4.29,2.57,1.94,4.82,2.17,1.01,1.10,,
Total,22.70,18.38,16.43,19.50,25.74,24.06,31.18,15.89,30.82,25.80,,
Calc annual,22.70,18.38,16.43,19.50,25.74,24.06,31.18,15.89,30.82,25.80,,
Difference,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,,
