"LOWLANDS, ST. SAMPSON'S",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8513,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.55,2.27,3.48,1.63,3.15,4.90,4.66,3.37,,,,
February,0.88,0.27,1.75,4.98,0.88,-999.00,1.99,1.34,,,,
March,2.61,1.26,2.52,1.97,2.56,0.66,0.99,2.98,,,,
April,3.04,0.97,3.37,2.09,2.92,2.08,4.01,1.98,,,,
May,1.78,1.34,0.63,3.85,2.29,3.73,2.19,0.94,,,,
June,1.29,0.35,1.16,0.45,0.97,0.00,2.94,2.67,,,,
July,2.74,0.39,2.37,1.32,1.92,1.87,1.26,2.14,,,,
August,0.90,1.70,1.72,1.19,1.42,2.52,0.99,2.88,,,,
September,4.18,0.78,2.02,2.56,4.21,2.14,0.34,5.66,,,,
October,1.05,0.40,1.91,6.42,4.24,2.56,2.83,1.19,,,,
November,2.90,1.64,1.83,4.24,1.23,3.97,7.58,3.84,,,,
December,3.47,1.97,4.54,2.58,3.33,4.91,1.31,3.31,,,,
Total,28.39,13.34,27.30,33.28,29.12,32.80,31.09,32.30,,,,
Calc annual,28.39,13.34,27.30,33.28,29.12,29.34,31.09,32.30,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,-0.00,3.46,0.00,-0.00,NaN,NaN,NaN,
